bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,TRAVEL,49740.84,27035.78,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,16199.36,-10127.79,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,240,-428.82,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,OTHER SERVICES,5154.72,658.53,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,153029.98,91977.27,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,3504,-21456,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY LEADER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,62590.24,30483.57,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1183232.68,603108.27,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,131.28,106.42,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,7265.15,4508.29,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,93,93,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,2639.96,1514.98,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,107117.9,70749,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,26941.71,15445.85,,,,,118,2024Q2,false
,2024 OFFICE OF THE MAJORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13153.33,9113.33,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1296453.04,655395,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,3488.2,1841.75,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,11323.45,6095.45,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,109.68,109.68,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,4125,4125,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1710.47,1473.92,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,1334.82,667.41,,,,,118,2024Q2,false
,2024 OFFICE OF THE MINORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,30500,13875,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1031230.47,514674.19,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,13449.06,5698.89,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,17294.31,12138.82,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1819.94,1799.94,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,20270.52,18585.86,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,236743.5,203243.12,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,8765.2,7045.2,,,,,118,2024Q2,false
,2024 DEMOCRATIC CAUCUS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,31014.92,13952,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,975842.1,509738.84,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,4110.86,2852.74,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,29576.62,24349.45,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,3792.54,3571.04,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,100404.02,74244.17,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,145410.41,94887.82,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,19540.7,11207.85,,,,,118,2024Q2,false
,2024 REPUBLICAN CONFERENCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14659.99,8393.32,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,69557223.21,23866468.77,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NEW MEMBER FURNITURE PROGRAM,TRANSPORTATION OF THINGS,595,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NEW MEMBER FURNITURE PROGRAM,SUPPLIES AND MATERIALS,10672.3,6046.51,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,253097.04,108333.91,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,13818.57,5301.27,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,738640.96,275900.43,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,33971.68,12718.64,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,2252947.03,1179151.82,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,653943.16,428779.46,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,818318.43,326498.05,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,8295,750,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,SUPPLIES AND MATERIALS,148.37,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,856.73,65.88,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,422693.28,282218.44,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,4060.27,3579.31,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,510916.06,147626.4,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,TRAVEL,1289.77,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,16432.65,5764.25,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,4298.25,1190.58,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,TRAVEL,36581.55,12371.55,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,RENT COMMUNICATION UTILITIES,22504.09,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,OTHER SERVICES,167518.09,96666.81,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,9683.04,7734.74,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,20194.95,7753.36,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,657791.51,385842.98,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,26562.5,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,1644194.9,884615.96,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,280856.91,140428.31,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,216240,73080,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,918468.73,197539.58,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,OTHER SERVICES,10350,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,479933,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,817.65,107.57,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,OTHER SERVICES,262031.96,244345.16,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,SUPPLIES AND MATERIALS,4793.5,4793.5,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,1189797.65,1133198,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ESCALATIONS OPERATIONS,OTHER SERVICES,52616.75,47144.75,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,44712.64,11968,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,OTHER SERVICES,1116136.1,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,218655,218655,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,EQUIPMENT,72667.36,72667.36,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CYBERSECURITY OTKA PROJECT,OTHER SERVICES,582386.4,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE INTERN RESOURCE OFFICE,PRINTING AND REPRODUCTION,68.94,68.94,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE INTERN RESOURCE OFFICE,SUPPLIES AND MATERIALS,80.25,80.25,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,TRAVEL,909.59,909.59,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,PRINTING AND REPRODUCTION,1211.65,1211.65,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,SUPPLIES AND MATERIALS,11607.31,82.16,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,527449.18,216376.51,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,11687.21,4785.01,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,111129.98,38397.74,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,OTHER SERVICES,5512.06,5512.06,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,SUPPLIES AND MATERIALS,79603.48,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,EQUIPMENT,253762.98,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,TRANSPORTATION OF THINGS,225,225,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,OTHER SERVICES,4190,4190,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,332000.15,126507.62,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,1814.87,4837.17,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,TRAVEL,59876.08,35999.62,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,TRANSPORTATION OF THINGS,24081.75,15632.34,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,OTHER SERVICES,1908,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,SUPPLIES AND MATERIALS,1305.62,1237.9,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,EQUIPMENT,5545,5545,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,970000,727500,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,235889.86,156955.4,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,165,165,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,140.4,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SHAREPOINT DEVELOPMENT,OTHER SERVICES,191922.72,69862.4,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,97111.11,97111.11,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,951145,385877.3,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,OTHER SERVICES,97111.11,97111.11,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,TRAVEL,3276.22,3276.22,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,RENT COMMUNICATION UTILITIES,7000,7000,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,SUPPLIES AND MATERIALS,22361.15,22361.15,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,3858.01,2313.99,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,RENT COMMUNICATION UTILITIES,216.01,20.1,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,28544.98,27254,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,24143.03,16049.87,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,EQUIPMENT,1163.88,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,418674.12,156915.79,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,62239.12,31407.75,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,SUPPLIES AND MATERIALS,329.4,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,750978.05,314526.45,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,535897.07,113018.92,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,653167.31,38,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,3507339.18,376014.49,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,794418.34,284708.62,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,168678.19,38911.07,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,24644.64,23574.6,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,185802.43,61344.62,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,477076.44,184685.98,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,8235.2,1484,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,40516.47,16413.73,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,TRANSPORTATION OF THINGS,214.11,214.11,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,9362.39,5363.2,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,16346.74,3275.15,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,205506.7,43183.62,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,OTHER SERVICES,278.5,278.5,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,56411.78,36973.08,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,44194.81,14741.31,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,18470.02,7750.61,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,80637.73,44003.05,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,68891,68891,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,1200,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,508483.41,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,SUPPLIES AND MATERIALS,1801.83,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,179459.94,0,,,,,118,2024Q2,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,553994.96,186328.23,,,,,118,2024Q2,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,TRAVEL,6254.58,3890.7,,,,,118,2024Q2,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,16056.21,4592.43,,,,,118,2024Q2,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,PRINTING AND REPRODUCTION,36430.92,9573.47,,,,,118,2024Q2,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,OTHER SERVICES,23405,12635,,,,,118,2024Q2,false
