bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,31270.08,10133.93,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,70877.37,61676.17,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY LEADER,CONFERENCE SECRETARY,PERSONNEL COMPENSATION,50433.33,25500,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY LEADER,CONFERENCE VICE CHAIR,PERSONNEL COMPENSATION,7933.33,0,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY LEADER,REPUBLICAN POLICY COMMITTEE,PERSONNEL COMPENSATION,100866.66,51000,,,,,116,2020Q2,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,886292.48,453531.32,,,,,116,2020Q2,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,124.3,0,,,,,116,2020Q2,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,22760.8,19067.68,,,,,116,2020Q2,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,197.15,0,,,,,116,2020Q2,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,28470,11305,,,,,116,2020Q2,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,41132.61,13724.91,,,,,116,2020Q2,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,10758.09,1794.5,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1001447.31,513747.27,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,2636.72,2606.72,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,42339.02,37235.3,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,422.89,354.44,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,47258.32,27778.09,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,5819.75,4004.84,,,,,116,2020Q2,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,8853.87,6734.78,,,,,116,2020Q2,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,775685.58,397711.3,,,,,116,2020Q2,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,2546.41,1903.84,,,,,116,2020Q2,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,67409.94,58458.97,,,,,116,2020Q2,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,8064.29,7483.59,,,,,116,2020Q2,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,22713.96,11320.97,,,,,116,2020Q2,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,86774.56,53222.54,,,,,116,2020Q2,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,40660.06,20842.06,,,,,116,2020Q2,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,688729.83,350541.67,,,,,116,2020Q2,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,24.67,0,,,,,116,2020Q2,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,82307.07,77742.31,,,,,116,2020Q2,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,500.96,441.06,,,,,116,2020Q2,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,4076.16,3536.67,,,,,116,2020Q2,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,31919.42,7198.1,,,,,116,2020Q2,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,3392.7,1957.56,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,OTHER SERVICES,693975,693975,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,93048.7,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,53598150.05,17424210.14,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,171730.3,19982.87,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,1800,1800,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,705665.83,257772.56,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,15664.75,5584.77,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,1073873.68,541706.95,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,901422.38,100191.36,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,513373.16,166263.45,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,TRAVEL,5832.85,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,21847.25,8885.25,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,1368823.36,513308.76,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,34183.03,29694,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,6595.54,1760.79,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,308853.34,115708.17,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,EQUIPMENT,22303.52,6664.65,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,39321.77,29317,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,1382.74,828.51,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,RENT COMMUNICATION UTILITIES,360,50,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,PRINTING AND REPRODUCTION,500,500,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,OTHER SERVICES,36253.92,7325.64,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,7442.78,6404.58,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,2590.36,1456.98,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,231069.91,113885.28,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,295,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,35383.42,5993.5,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,349970.81,214620.05,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,71426.55,10627.23,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,252543.31,252543.31,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,92742.47,92742.47,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,SUPPLIES AND MATERIALS,6376,6376,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,582629.3,75441,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,OTHER SERVICES,2514.61,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,772500,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,SUPPLIES AND MATERIALS,1588.28,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,148298.6,138775.4,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,SUPPLIES AND MATERIALS,23045.04,23045.04,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,18699.77,16740,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,OTHER SERVICES,0,-1245,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,SUPPLIES AND MATERIALS,1774.32,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,95910.74,70102.42,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,TRANSPORTATION OF THINGS,345,345,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,OTHER SERVICES,90692.28,90692.28,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,16987.29,5068.81,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,77039.62,61540.4,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,OTHER SERVICES,34617.26,18255.26,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,137350.84,40522.18,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,925.61,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,751000,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,OTHER SERVICES,100072.33,99772.33,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,9193.2,9193.2,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,721.66,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,8658.92,583.95,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,OTHER SERVICES,26832.2,7536.2,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,49860.47,9565.07,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,47292.1,38836.68,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,SUPPLIES AND MATERIALS,294769.81,99401.2,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,612167.65,252492.8,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,27228.85,24735.5,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,114281.88,63803.51,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,OTHER SERVICES,3150,3150,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,2956.24,147.92,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,4531.75,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,1424.59,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,PRINTING AND REPRODUCTION,639.26,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,3866.18,2324.96,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE-WIDE TRAINING PROGRAMS,OTHER SERVICES,772865,683783.54,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE-WIDE TRAINING PROGRAMS,EQUIPMENT,13779.8,13779.8,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,OTHER SERVICES,2257.48,1362.05,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,SUPPLIES AND MATERIALS,486.39,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,TRANSPORTATION OF THINGS,18.19,18.19,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,233361.53,89111.07,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,19486.89,15857.75,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,784690.64,327338.7,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,332086.55,154552.38,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,215106.8,34488.2,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,1370108.63,73437.07,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,929341.97,332968.28,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,3200,1200,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,3388.5,95.3,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,82450.45,33665.01,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,8833.99,3174,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,165340.53,83524.74,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,EQUIPMENT,26292.81,26292.81,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,8667.68,1297.73,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,25962.15,11492.87,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,114572.34,20128.07,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,TRANSPORTATION OF THINGS,1708.74,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,23782.03,11523.31,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,81495.56,18017.28,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,13656.09,1984.1,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,211455.22,91630.64,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,386927.17,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,22207.5,7920,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,489370.02,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,152756.64,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 HIR IMMEDIATE OFFICE,CARES SUPPLEMENTAL PL 116-136,SUPPLIES AND MATERIALS,315.88,315.88,,,,,116,2020Q2,false
,FISCAL YEAR 2020 HIR IMMEDIATE OFFICE,CARES SUPPLEMENTAL PL 116-136,EQUIPMENT,200000,200000,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CUSTOMER SERVICES,CARES SUPPLEMENTAL PL 116-136,SUPPLIES AND MATERIALS,117,117,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,16668835.25,5727057.27,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,24936.14,4383.35,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRANSPORTATION OF THINGS,1059.08,1059.08,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,139118.34,62533.77,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,6821.94,970.6,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,994014.01,310504.44,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,197267.46,124248.65,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,301104.28,154475.75,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,FAMILY ROOM,RENT COMMUNICATION UTILITIES,150,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,6219.18,0,,,,,116,2020Q2,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,1195851.64,398012.97,,,,,116,2020Q2,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,7948.54,1313.17,,,,,116,2020Q2,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,7099.02,2725.53,,,,,116,2020Q2,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,7285.1,3710.5,,,,,116,2020Q2,false
