bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2021 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1065358.89,1065358.89,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,TRAVEL,6443.6,6443.6,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,14642.58,14642.58,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,76.26,76.26,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,OTHER SERVICES,12418.2,12418.2,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,17236.71,17236.71,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,16669.25,16669.25,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,REPUBLICAN POLICY COMMITTEE,PERSONNEL COMPENSATION,16933.33,16933.33,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY LEADER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10500,10500,,,,,117,2021Q1,false
,2021 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,401593.11,401593.11,,,,,117,2021Q1,false
,2021 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,2905.83,2905.83,,,,,117,2021Q1,false
,2021 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,160.4,160.4,,,,,117,2021Q1,false
,2021 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,5685,5685,,,,,117,2021Q1,false
,2021 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,10459.05,10459.05,,,,,117,2021Q1,false
,2021 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,7724.51,7724.51,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,429955.06,429955.06,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,7324.19,7324.19,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,25.4,25.4,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,27679.21,27679.21,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,4993.91,4993.91,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,588,588,,,,,117,2021Q1,false
,2021 OFFICE OF THE MINORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,366.67,366.67,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,343888.34,343888.34,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,518.97,518.97,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,26048.06,26048.06,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,260,260,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,43852,43852,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,39518.33,39518.33,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,4464.14,4464.14,,,,,117,2021Q1,false
,2021 DEMOCRATIC CAUCUS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4215.16,4215.16,,,,,117,2021Q1,false
,2021 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,387659.93,387659.93,,,,,117,2021Q1,false
,2021 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,13814.84,13814.84,,,,,117,2021Q1,false
,2021 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,338,338,,,,,117,2021Q1,false
,2021 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,4262.05,4262.05,,,,,117,2021Q1,false
,2021 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,9278.71,9278.71,,,,,117,2021Q1,false
,2021 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,7501.59,7501.59,,,,,117,2021Q1,false
,2021 REPUBLICAN CONFERENCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2220,2220,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,OTHER SERVICES,713650,713650,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,16673.3,16673.3,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,37699253.12,19249260.34,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,8424.13,4319.32,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,30.58,30.58,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,422383.75,250654.28,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,7151.86,6431.05,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,276180.56,250917.32,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,647303.49,598036.06,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,402122.34,326268.86,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,18422.08,9833.58,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,342205.84,342205.84,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,15478.17,15478.17,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,1857.93,1748.4,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,154022.29,77258.74,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,EQUIPMENT,13444.41,6779.76,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,7960,1140,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,1331.19,1016.39,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,RENT COMMUNICATION UTILITIES,227.42,127.42,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,406.96,238.09,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,4125.2,0,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,209346.74,195474.74,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,357.5,82.5,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,26492.4,5242.4,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,148199.33,148199.33,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,214657.73,214657.73,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,7242.47,7242.47,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,SUPPLIES AND MATERIALS,8384,8384,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,538398.97,0,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,250.59,250.59,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,EQUIPMENT,19743.06,9010.02,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,886269,886269,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,SUPPLIES AND MATERIALS,588,588,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,90253.48,62161.35,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,OTHER SERVICES,22960.68,22960.68,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,23879.28,23879.28,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,12924.15,4247.87,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,5361.02,575,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,OTHER SERVICES,65258.5,8335,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,31150.98,3586.93,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,2234.7,1737.7,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,767736,767736,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,OTHER SERVICES,8953.46,8953.46,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,2046.57,2046.57,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,3780.98,3780.98,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,SUPPLIES AND MATERIALS,968.1,968.1,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,267,267,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,SUPPLIES AND MATERIALS,195967.64,75390,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,203357.8,136379.2,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,1371.89,159.44,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,55187.97,55187.97,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,4763.14,4763.14,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,7843.83,7843.83,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,EVENT ROOM AV,SUPPLIES AND MATERIALS,1018.44,1018.44,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,2300,2300,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,2067.97,2067.97,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,OTHER SERVICES,98.36,98.36,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,169328.36,139933.05,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,12813,9789,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,SUPPLIES AND MATERIALS,285,285,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,545564.5,436451.6,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,25735.47,25735.47,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,458241.01,291387.76,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,2559494.84,2313763.74,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,522449.54,320289.01,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,1369,370,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,4400,2000,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,9604.38,9604.38,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,30046.49,30046.49,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE TECHNICAL SUPPORT,OTHER SERVICES,264576,128620,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,6325,3795,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,15612.14,12105.52,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,-47050.96,-47269.15,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,TRANSPORTATION OF THINGS,1548.41,347.05,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,31026.6,5064.8,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,12135.7,-4571,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,54,0,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,8309.35,5760,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,181360.79,181360.79,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,455344.56,8190,,,,,117,2021Q1,false
,FISCAL YEAR 2021 COMMUNICATIONS & MARKETING,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,66077.46,66077.46,,,,,117,2021Q1,false
,FISCAL YEAR 2021 COMMUNICATIONS & MARKETING,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,355.91,355.91,,,,,117,2021Q1,false
,FISCAL YEAR 2021 COMMUNICATIONS & MARKETING,ADMIN AND OPS,SUPPLIES AND MATERIALS,11.38,11.38,,,,,117,2021Q1,false
,FISCAL YEAR 2021 COMMUNICATIONS & MARKETING,ADMIN AND OPS,EQUIPMENT,2046.26,2046.26,,,,,117,2021Q1,false
,FISCAL YEAR 2021 WHISTLEBLOWER OMBUDS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,199761.04,110352.75,,,,,117,2021Q1,false
,FISCAL YEAR 2021 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,1531.45,504.49,,,,,117,2021Q1,false
,FISCAL YEAR 2021 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,SUPPLIES AND MATERIALS,1839.7,1481.55,,,,,117,2021Q1,false
,FISCAL YEAR 2021 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,EQUIPMENT,4461.96,752,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,11736276.56,5945614.31,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,5345.57,829.14,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,78541.44,46208.84,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,12778.42,8993.12,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,426532.95,284578.79,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,93088.15,75840.6,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,115404.19,70890.75,,,,,117,2021Q1,false
,FISCAL YEAR 2021 CLERK OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,1155,1155,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,879648.89,414185.27,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,5879.51,4214.18,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,2700,1137,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,12148,6148,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,3174,3076.76,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,5340.84,376.2,,,,,117,2021Q1,false
,FISCAL YEAR 2021 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,5719887.43,3011249.46,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,667399.95,340366.64,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,15939.19,7590.38,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,17.95,17.95,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,1571.43,1208.61,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,7993.66,6817.66,,,,,117,2021Q1,false
,FISCAL YEAR 2021 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,190499.97,96499.98,,,,,117,2021Q1,false
,FISCAL YEAR 2021 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,290553.54,145276.77,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,OTHER SERVICES,5039.53,4162.33,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,204189.35,102675.51,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,8461.92,5187.46,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,36025.31,21130.31,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,919.09,421.88,,,,,117,2021Q1,false
,FISCAL YEAR 2021 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,4697.49,3581.49,,,,,117,2021Q1,false
