bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,72049.12,72049.12,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,488968.18,488968.18,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,6783.17,6783.17,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,3848.75,3848.75,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,677.9,677.9,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,RENT COMMUNICATION UTILITIES,17.36,17.36,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,18276.98,18276.98,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,188,188,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,8853.6,8853.6,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,30494.46,30494.46,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,2464.57,2464.57,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,SUPPLIES AND MATERIALS,2121.68,2121.68,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,328909.56,328909.56,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,6366.4,6366.4,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,EQUIPMENT,30099.25,30099.25,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,8892.21,8892.21,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,370575,370575,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,121479.5,121479.5,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,EQUIPMENT,35303.95,35303.95,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,769.77,769.77,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,1761.3,1761.3,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,10.62,10.62,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,1873.66,1873.66,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,104527.12,104527.12,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,6825.39,6825.39,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,382870.66,382870.66,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,30172.99,30172.99,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,455,455,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,202061.97,202061.97,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,4844158.86,4844158.86,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,2830.9,2830.9,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,29654.1,29654.1,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,2751.56,2751.56,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,146997.27,146997.27,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,58424.04,58424.04,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,45618.79,45618.79,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,163.17,163.17,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,268986.95,268986.95,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,900.57,900.57,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1270.75,1270.75,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,2085.95,2085.95,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,24588.06,24588.06,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,6921.03,6921.03,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,3097.87,3097.87,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,2322534.05,2322534.05,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,311824.98,311824.98,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,4169.73,4169.73,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,6.4,6.4,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,615.49,615.49,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,1176,1176,,,,,114,2016Q4,false
,FISCAL YEAR 2017 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,116000.01,116000.01,,,,,114,2016Q4,false
,FISCAL YEAR 2017 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,116026.77,116026.77,,,,,114,2016Q4,false
,FISCAL YEAR 2017 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,PERSONNEL COMPENSATION,26414.34,26414.34,,,,,114,2016Q4,false
,FISCAL YEAR 2017 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,RENT COMMUNICATION UTILITIES,1475.89,1475.89,,,,,114,2016Q4,false
,FISCAL YEAR 2017 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,SUPPLIES AND MATERIALS,98.58,98.58,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,TRAVEL,4181.12,4181.12,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,OTHER SERVICES,9838.5,9838.5,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,91361.32,91361.32,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,13153.62,13153.62,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,99.85,99.85,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,12342,12342,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,2033.75,2033.75,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,1710,1710,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,PERSONNEL COMPENSATION,700828.78,700828.78,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,TRAVEL,225.04,225.04,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,OTHER SERVICES,1125,1125,,,,,114,2016Q4,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,SUPPLIES AND MATERIALS,1766.2,1766.2,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,1152.84,1152.84,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,2232,2232,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,4476.2,4476.2,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,705,705,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,509088.03,509088.03,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,5930.23,5930.23,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,2646.66,2646.66,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,5440.99,5440.99,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,3250.74,3250.74,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,2082055.66,2082055.66,,,,,114,2016Q4,false
,FISCAL YEAR 2017 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,75069.44,75069.44,,,,,114,2016Q4,false
,FISCAL YEAR 2017 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,753.96,753.96,,,,,114,2016Q4,false
,FISCAL YEAR 2017 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,570,570,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,329110.81,329110.81,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,OTHER SERVICES,153463.29,153463.29,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,106344.96,106344.96,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,LIMS,EQUIPMENT,43108.38,43108.38,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,-24179.78,-24179.78,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,3258.06,3258.06,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,47000,47000,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,855,855,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,13.33,13.33,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,19.2,19.2,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,4072.74,4072.74,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,NON - PERSONNEL,RENT COMMUNICATION UTILITIES,23123.06,23123.06,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,639.4,639.4,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,30432,30432,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,16001.81,16001.81,,,,,114,2016Q4,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,4388.76,4388.76,,,,,114,2016Q4,false
,FISCAL YEAR 2017 EMD,OEPPO,OTHER SERVICES,10317,10317,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CAO IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,OTHER SERVICES,29553.76,29553.76,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LGTCS & SUPP IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,OTHER SERVICES,33569.16,33569.16,,,,,114,2016Q4,false
,FISCAL YEAR 2017 FURNISHINGS,CONGRESSIONAL TRANSITION,OTHER SERVICES,23735.6,23735.6,,,,,114,2016Q4,false
,FISCAL YEAR 2017 FURNISHINGS,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,6732.2,6732.2,,,,,114,2016Q4,false
,FISCAL YEAR 2017 FURNISHINGS,CONGRESSIONAL TRANSITION,EQUIPMENT,18940.36,18940.36,,,,,114,2016Q4,false
,FISCAL YEAR 2017 PAYROLL AND BENEFITS,CONGRESSIONAL TRANSITION,OTHER SERVICES,83008.57,83008.57,,,,,114,2016Q4,false
,FISCAL YEAR 2017 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,TRAVEL,324935.84,324935.84,,,,,114,2016Q4,false
,FISCAL YEAR 2017 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,RENT COMMUNICATION UTILITIES,46074.58,46074.58,,,,,114,2016Q4,false
,FISCAL YEAR 2017 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,PRINTING AND REPRODUCTION,801,801,,,,,114,2016Q4,false
,FISCAL YEAR 2017 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OTHER SERVICES,4000,4000,,,,,114,2016Q4,false
,FISCAL YEAR 2017 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,SUPPLIES AND MATERIALS,54833.09,54833.09,,,,,114,2016Q4,false
,FISCAL YEAR 2017 TECHNOLOGY INFRASTRUCTURE,FEDERAL OFFICE BUILDING 8,RENT COMMUNICATION UTILITIES,2300,2300,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LIFE CYCLE REPLACEMENT,COMMUNICATIONS,EQUIPMENT,13957.26,13957.26,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,RENT COMMUNICATION UTILITIES,70834.7,70834.7,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OTHER SERVICES,60565.26,60565.26,,,,,114,2016Q4,false
,FISCAL YEAR 2017 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,SUPPLIES AND MATERIALS,3409.04,3409.04,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WOUNDED WARRIOR EXPENSES,TRAVEL,27803.91,27803.91,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WOUNDED WARRIOR EXPENSES,RENT COMMUNICATION UTILITIES,542.93,542.93,,,,,114,2016Q4,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WOUNDED WARRIOR EXPENSES,PRINTING AND REPRODUCTION,2223.19,2223.19,,,,,114,2016Q4,false
