bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2024 OFFICE OF THE MAJORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,9568.37,4210.99,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,47124.85,10452.59,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY LEADER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,50267.68,24283.29,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,5198201.89,1758886.03,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,TRAVEL,71125.18,21384.34,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,16662.75,463.39,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,2269,2029,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,OTHER SERVICES,475,-4679.72,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,255339.16,102309.18,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,5256,1752,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY LEADER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,88406.9,25816.66,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1767465.96,584233.28,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,8210.35,8079.07,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,11571.86,4306.71,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1493,1400,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,4274.94,1634.98,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,148454.55,41336.65,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,40693.71,13752,,,,,118,2024Q3,false
,2024 OFFICE OF THE MAJORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,23236.68,10083.35,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1933989.7,637536.66,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,4168.83,680.63,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,18480.97,7157.52,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,306.06,196.38,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,13117.5,8992.5,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2864.74,1154.27,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,2002.23,667.41,,,,,118,2024Q3,false
,2024 OFFICE OF THE MINORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,36750,6250,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1531834.97,500604.5,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,19312.87,5863.81,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,24119.47,6825.16,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1833.24,13.3,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,46264.77,25994.25,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,281764.18,45020.68,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,12899.81,4134.61,,,,,118,2024Q3,false
,2024 DEMOCRATIC CAUCUS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,43498.92,12484,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1502914.26,527072.16,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,4110.86,0,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,37801.56,8224.94,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,4781.52,988.98,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,166279.31,65875.29,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,199455.64,54045.23,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,32150.76,12610.06,,,,,118,2024Q3,false
,2024 REPUBLICAN CONFERENCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,22759.98,8099.99,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,93828698.54,24271475.33,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NEW MEMBER FURNITURE PROGRAM,TRANSPORTATION OF THINGS,595,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NEW MEMBER FURNITURE PROGRAM,SUPPLIES AND MATERIALS,16038.96,5366.66,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,375891.59,122794.55,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,21870.14,8051.57,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,1022329.65,283688.69,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,38454.18,4482.5,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,3652293.8,1399346.77,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,919784.03,265840.87,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,1548425.57,730107.14,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,11195,2900,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,SUPPLIES AND MATERIALS,148.37,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,6425.74,5569.01,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,986265.56,563572.28,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,56373.03,56373.03,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,8482.94,4422.67,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,805295.02,294378.96,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,EQUIPMENT,24536.37,24536.37,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,TRAVEL,4980.65,3690.88,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,PRINTING AND REPRODUCTION,39.61,39.61,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,27937.65,11505,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,4874.56,576.31,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,EQUIPMENT,112.8,112.8,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CUSTOMER EXPERIENCE MANAGEMENT,OTHER SERVICES,76866.61,76866.61,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,TRAVEL,25275.26,-11306.29,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,TRANSPORTATION OF THINGS,374.36,374.36,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,RENT COMMUNICATION UTILITIES,924.09,-21580,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,OTHER SERVICES,322358.94,154840.85,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,16735.05,7052.01,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,37226.64,17031.69,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,1209156.01,551364.5,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,26562.5,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,2425809.19,781614.29,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,280856.91,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,281200,64960,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,TRAVEL,2515.16,2515.16,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,1067353.5,148884.77,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,OTHER SERVICES,10350,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,487930.1,7997.1,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,817.65,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,OTHER SERVICES,578252.88,316220.92,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,SUPPLIES AND MATERIALS,4793.5,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,1189797.65,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ESCALATIONS OPERATIONS,OTHER SERVICES,88184.75,35568,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,OTHER SERVICES,1421408,1421408,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,SUPPLIES AND MATERIALS,4927.2,4927.2,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,378413.69,333701.05,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,OTHER SERVICES,1317636.1,201500,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,6282305.3,6063650.3,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,EQUIPMENT,72667.36,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CYBERSECURITY OTKA PROJECT,OTHER SERVICES,582386.4,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE INTERN RESOURCE OFFICE,PRINTING AND REPRODUCTION,214.14,145.2,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE INTERN RESOURCE OFFICE,SUPPLIES AND MATERIALS,483.88,403.63,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,TRAVEL,7602,6692.41,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,PRINTING AND REPRODUCTION,3863.35,2651.7,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,OTHER SERVICES,1192.87,1192.87,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,SUPPLIES AND MATERIALS,8950,8950,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,EQUIPMENT,16.98,16.98,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,SUPPLIES AND MATERIALS,11607.31,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,706908.55,179459.37,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,TRANSPORTATION OF THINGS,699.71,699.71,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,OTHER SERVICES,8958.93,8958.93,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,15974.14,4286.93,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,111129.98,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,OTHER SERVICES,5512.06,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,SUPPLIES AND MATERIALS,79603.48,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,EQUIPMENT,253762.98,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,TRANSPORTATION OF THINGS,225,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,OTHER SERVICES,5368.5,1178.5,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,402336.4,70336.25,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,1814.87,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,TRAVEL,90519.16,30643.08,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,TRANSPORTATION OF THINGS,35929.08,11847.33,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,OTHER SERVICES,1908,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,SUPPLIES AND MATERIALS,2031.75,726.13,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,EQUIPMENT,5545,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,970000,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,OTHER SERVICES,7639.48,7639.48,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,314623.83,78733.97,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,787.33,622.33,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,2951.02,2810.62,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DIGITAL SERVICE,OTHER SERVICES,137427.71,137427.71,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SHAREPOINT DEVELOPMENT,OTHER SERVICES,233696.8,41774.08,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,OTHER SERVICES,42336.85,42336.85,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,137490.53,137490.53,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,170849.74,73738.63,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,1450087.3,498942.3,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,OTHER SERVICES,170849.74,73738.63,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,TRAVEL,39165.06,35888.84,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,RENT COMMUNICATION UTILITIES,32412.01,25412.01,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,OTHER SERVICES,1380.99,1380.99,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,SUPPLIES AND MATERIALS,48481.84,26120.69,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,6199.07,2341.06,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,RENT COMMUNICATION UTILITIES,277.9,61.89,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,35202.73,6657.75,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,33016.55,8873.52,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,EQUIPMENT,1163.88,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,OTHER SERVICES,37632,37632,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,EQUIPMENT,28778,28778,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,638435.02,219760.9,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,92823.12,30584,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,SUPPLIES AND MATERIALS,329.4,0,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,1233087.65,482109.6,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,719922.38,184025.31,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,2184548.21,1531380.9,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,6249847.18,2742508,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,1115034.5,320616.16,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,261623.39,92945.2,,,,,118,2024Q3,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,61995.34,37350.7,,,,,118,2024Q3,false
