bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,587584.45,587584.45,,,,,119,2025Q1,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,262.79,262.79,,,,,119,2025Q1,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,4065.68,4065.68,,,,,119,2025Q1,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,15375,15375,,,,,119,2025Q1,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,9091.88,9091.88,,,,,119,2025Q1,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,667.41,667.41,,,,,119,2025Q1,false
,2025 OFFICE OF THE MINORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12766.66,12766.66,,,,,119,2025Q1,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,574128.16,574128.16,,,,,119,2025Q1,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,784.75,784.75,,,,,119,2025Q1,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,5967.08,5967.08,,,,,119,2025Q1,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,53173.55,53173.55,,,,,119,2025Q1,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,38379.27,38379.27,,,,,119,2025Q1,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,2692.06,2692.06,,,,,119,2025Q1,false
,2025 DEMOCRATIC CAUCUS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16240,16240,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,441430.28,441430.28,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,13.86,13.86,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,30438.1,30438.1,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,3029,3029,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,19086.12,19086.12,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,70609.86,70609.86,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,8110.7,8110.7,,,,,119,2025Q1,false
,2025 REPUBLICAN CONFERENCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7505.5,7505.5,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,48452018.81,24471390.42,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,NEW MEMBER FURNITURE PROGRAM,SUPPLIES AND MATERIALS,80,80,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,62672.02,40481.79,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,24071.67,18945.86,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,476704.4,294307.35,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,4685.55,1942.12,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,529997.23,439886.26,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,377569.96,284590.95,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,340168.82,275576.73,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL EXCELLENCE PRGM,OTHER SERVICES,54563.75,54563.75,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,9801.99,3081.99,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,SUPPLIES AND MATERIALS,91.98,91.98,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,778.09,778.09,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,137374.56,137374.56,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,6230.55,6230.55,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,494.9,494.9,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,340709.82,220128.84,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,EQUIPMENT,25578.54,16577.26,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,TRAVEL,448.21,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,RENT COMMUNICATION UTILITIES,43.79,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,PRINTING AND REPRODUCTION,603.1,1.11,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,8971,4756,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,8547.93,5331.43,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CUSTOMER EXPERIENCE MANAGEMENT,OTHER SERVICES,12800,12800,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,TRAVEL,13037.63,11951.47,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,OTHER SERVICES,10500,10500,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,1851.19,761.65,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,13213,6588,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,554802.05,468886.13,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,26562.5,26562.5,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,681006.14,637198.74,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,SUPPLIES AND MATERIALS,949,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,112446.66,112446.66,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,70800,58800,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,57750,57750,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,844166.9,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,497591.4,497591.4,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,2088.8,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,OTHER SERVICES,1453593.59,1453593.59,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,257968.84,257968.84,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ESCALATIONS OPERATIONS,EQUIPMENT,14145.92,14145.92,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,1482214.58,1454446.58,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,OTHER SERVICES,938340,938340,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,140008.4,140008.4,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE INTERN RESOURCE OFFICE,SUPPLIES AND MATERIALS,83.68,83.68,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,TRAVEL,6493.85,2272.63,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,PRINTING AND REPRODUCTION,5592.16,3045.16,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,OTHER SERVICES,9581.95,9566.95,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,OFFICE OF TALENT & DEVELOPMENT,SUPPLIES AND MATERIALS,4390.09,1168.08,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,1688,1688,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,3835.45,3172.45,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,1030,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,SUPPLIES AND MATERIALS,34135,34000,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,EQUIPMENT,363712.56,363712.56,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,OTHER SERVICES,625,625,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,132952.7,80778.46,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,-20358.97,-6155,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,TRAVEL,7301.82,15.2,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,OTHER SERVICES,1199,1199,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,495000,247500,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,OTHER SERVICES,32242,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,38548.24,33805.84,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,3114.11,3079.11,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,263721.88,263721.88,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,SUPPLIES AND MATERIALS,112475,53000,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,296114,273314,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,120,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,TRAVEL,3071.13,3071.13,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,832.42,298.96,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,50,25,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,15133.08,6929.45,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,OTHER SERVICES,51443.79,51443.79,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,827302.75,700070.95,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,2544,2544,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,750000,250000,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,29943.91,26593.2,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,254603.16,5269,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,3590448.05,2696465.84,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,547447.05,356085.26,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,4125,4125,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,400392.95,338067.45,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,185726.3,118006.27,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,34583.61,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,30089.52,10905.52,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,3967.5,3967.5,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,9115.18,6784.12,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,-47371.21,-47906.39,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,19347.53,14422.38,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,-11586,-11586,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,7654.43,6537.77,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,3874.86,3874.86,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,508957.41,10990,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,185000,185000,,,,,119,2025Q1,false
,FISCAL YEAR 2025 WHISTLEBLOWER OMBUDS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,388847.25,197322.24,,,,,119,2025Q1,false
,FISCAL YEAR 2025 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,TRAVEL,2334.11,2334.11,,,,,119,2025Q1,false
,FISCAL YEAR 2025 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,16077.13,8899.38,,,,,119,2025Q1,false
,FISCAL YEAR 2025 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,PRINTING AND REPRODUCTION,32496.69,21284.69,,,,,119,2025Q1,false
,FISCAL YEAR 2025 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,OTHER SERVICES,11370,5985,,,,,119,2025Q1,false
,FISCAL YEAR 2025 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,SUPPLIES AND MATERIALS,12338.59,9006.86,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,14499603.56,7414937.84,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,9286.25,4927.56,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,85963.38,51739.62,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,656.14,515.81,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,8588.97,7718.17,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,72843.5,68541.25,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,12882.14,11378.64,,,,,119,2025Q1,false
,FISCAL YEAR 2025 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,4206.32,4206.32,,,,,119,2025Q1,false
,FISCAL YEAR 2025 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,FRANKED MAIL,-350.54,0,,,,,119,2025Q1,false
,FISCAL YEAR 2025 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,827373.91,404282.19,,,,,119,2025Q1,false
,FISCAL YEAR 2025 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,424.41,424.41,,,,,119,2025Q1,false
,FISCAL YEAR 2025 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,4155.69,2459.93,,,,,119,2025Q1,false
,FISCAL YEAR 2025 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,4480.6,2140.6,,,,,119,2025Q1,false
,FISCAL YEAR 2025 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,13564.58,13564.58,,,,,119,2025Q1,false
,FISCAL YEAR 2025 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,14032.73,11556.96,,,,,119,2025Q1,false
