bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2025 OFFICE OF THE MAJORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,61972.59,20941,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY LEADER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,60242.18,5003.34,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,8052379.33,2351096.8,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,TRAVEL,231194.44,50537.06,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,24381.44,11759.93,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,21263.49,90.58,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,OTHER SERVICES,155992.03,17522.49,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,741805.53,286891.57,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,36457.59,27452.59,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY LEADER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,115333.34,35166.66,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,2591929.93,772100.59,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,11168.2,0,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,18170.42,4736.72,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1804.32,215.92,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,70224.34,18177.74,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,248391.22,30937.63,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,54003.27,13926,,,,,119,2025Q4,false
,2025 OFFICE OF THE MAJORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,47300,9033.34,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,2401971.02,619351.07,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,20311.55,1461.53,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,21158.2,5902.14,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,420,0,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,103500,25875,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,94066.24,12633.27,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,5683.73,2068.02,,,,,119,2025Q4,false
,2025 OFFICE OF THE MINORITY WHIP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,60602.77,29994.44,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,2254655.15,547219.97,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,7935.72,265.49,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,33885.05,9281.39,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,8286.98,0,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,131459.24,5143.32,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,299177.97,85916.25,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,18985.53,3159,,,,,119,2025Q4,false
,2025 DEMOCRATIC CAUCUS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,61288,18400,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1714498.06,472244.44,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,14540.56,5236.2,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,157504.19,106690.65,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,16805.08,633,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,166371.74,62870.95,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,232721.47,32819.55,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,67673.7,32591.53,,,,,119,2025Q4,false
,2025 REPUBLICAN CONFERENCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,50127,7100,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,24114055.26,24114055.26,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,10744.45,10744.45,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,179345.96,179345.96,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,38,38,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,85674.75,85674.75,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,46979.93,46979.93,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,104876.9,104876.9,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,PRINTING AND REPRODUCTION,99,99,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,216.56,216.56,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,5676,5676,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,143828.52,143828.52,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,349950,349950,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,7200,7200,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,1100000,1100000,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,888856.1,888856.1,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,27288,27288,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,15338.66,15338.66,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,-509,-509,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,180682,180682,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,RENT COMMUNICATION UTILITIES,633.25,633.25,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CAO CONFERENCES AND EVENTS,SUPPLIES AND MATERIALS,36.68,36.68,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,24287.5,24287.5,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,OTHER SERVICES,3096.24,3096.24,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,117925.1,117925.1,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,RENT COMMUNICATION UTILITIES,100,100,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,171930,171930,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,360507.95,360507.95,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,92950.29,92950.29,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,60690,60690,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,372116.98,372116.98,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,1389.57,1389.57,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,4842.32,4842.32,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,8750.93,8750.93,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,527845.46,527845.46,,,,,119,2025Q4,false
,FISCAL YEAR 2026 WHISTLEBLOWER OMBUDS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,197322.24,197322.24,,,,,119,2025Q4,false
,FISCAL YEAR 2026 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,2090.95,2090.95,,,,,119,2025Q4,false
,FISCAL YEAR 2026 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,PRINTING AND REPRODUCTION,5289.35,5289.35,,,,,119,2025Q4,false
,FISCAL YEAR 2026 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,OTHER SERVICES,5985,5985,,,,,119,2025Q4,false
,FISCAL YEAR 2026 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,SUPPLIES AND MATERIALS,3233.95,3233.95,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,7479963.8,7479963.8,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,35077.46,35077.46,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,61508.34,61508.34,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,1293,1293,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,393916.66,393916.66,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1712.34,1712.34,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,6300,6300,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,758.9,758.9,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,409.2,409.2,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,4504053.07,4504053.07,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,379655.55,379655.55,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,5160.3,5160.3,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,21.9,21.9,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,1176,1176,,,,,119,2025Q4,false
,FISCAL YEAR 2026 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,69305.57,69305.57,,,,,119,2025Q4,false
,FISCAL YEAR 2026 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,223000.02,223000.02,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,118798.07,118798.07,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,3005.98,3005.98,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,18450,18450,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,1192.1,1192.1,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,1116,1116,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,PERSONNEL COMPENSATION,838544.78,838544.78,,,,,119,2025Q4,false
,FISCAL YEAR 2026 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,SUPPLIES AND MATERIALS,6602.5,6602.5,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LAW REVISION COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,1018.42,1018.42,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,4075,4075,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,4059,4059,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,500524.98,500524.98,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,14437.08,14437.08,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,77.9,77.9,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,594.43,594.43,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,3041.76,3041.76,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,4083584.42,4083584.42,,,,,119,2025Q4,false
,FISCAL YEAR 2026 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,131424.99,131424.99,,,,,119,2025Q4,false
,FISCAL YEAR 2026 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,TRAVEL,52.9,52.9,,,,,119,2025Q4,false
,FISCAL YEAR 2026 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1607.29,1607.29,,,,,119,2025Q4,false
,FISCAL YEAR 2026 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,18268,18268,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,18405.68,18405.68,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,10,10,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,36,36,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,365246.33,365246.33,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,26251.64,26251.64,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,56654.48,56654.48,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,278767.84,278767.84,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,RENT COMMUNICATION UTILITIES,21167.1,21167.1,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,129431.86,129431.86,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,HOUSE MODERNIZATION INITIATIVE,OTHER SERVICES,581076.74,581076.74,,,,,119,2025Q4,false
,FISCAL YEAR 2026 CLERK OF THE HOUSE,EXERCISES ACTIVITY,TRAVEL,661.92,661.92,,,,,119,2025Q4,false
,FISCAL YEAR 2026 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,RENT COMMUNICATION UTILITIES,19969.16,19969.16,,,,,119,2025Q4,false
,FISCAL YEAR 2026 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,397.88,397.88,,,,,119,2025Q4,false
,FISCAL YEAR 2026 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,EQUIPMENT,136373.66,136373.66,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,10752.14,10752.14,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,204668.72,204668.72,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,3992,3992,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,13880,13880,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,RENT COMMUNICATION UTILITIES,205,205,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OTHER SERVICES,4890.11,4890.11,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,1053.54,1053.54,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,RESIDENTIAL SECURITY CYBER,OTHER SERVICES,472.65,472.65,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,RESIDENTIAL SECURITY PROGRAM,OTHER SERVICES,410082.14,410082.14,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,32147.37,32147.37,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,RENT COMMUNICATION UTILITIES,36634.89,36634.89,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,169.5,169.5,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,56152.74,56152.74,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,15619.98,15619.98,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,5367,5367,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,RENT COMMUNICATION UTILITIES,211.16,211.16,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OTHER SERVICES,4289.14,4289.14,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,RESIDENTIAL SECURITY CYBER,OTHER SERVICES,207041.46,207041.46,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,SEC. AWARENESS BRIEFING- TRVL,TRAVEL,14287.76,14287.76,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,RESIDENTIAL SECURITY PROGRAM,OTHER SERVICES,710192.1,710192.1,,,,,119,2025Q4,false
,FISCAL YEAR 2026 SERGEANT AT ARMS,RESIDENTIAL SECURITY PROGRAM,SUPPLIES AND MATERIALS,120,120,,,,,119,2025Q4,false
,FISCAL YEAR 2026 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,TRAVEL,26590.47,26590.47,,,,,119,2025Q4,false
,FISCAL YEAR 2026 LIFE CYCLE REPLACEMENT,PROJECT MANAGEMENT,SUPPLIES AND MATERIALS,5422.65,5422.65,,,,,119,2025Q4,false
,2025 HON. 1ST DISTRICT OF FLORIDA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,459.84,0,,,,,119,2025Q4,true
,2025 HON. 1ST DISTRICT OF FLORIDA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,272448.89,0,,,,,119,2025Q4,true
,2025 HON. 1ST DISTRICT OF FLORIDA,OFFICIAL EXPENSES OF MEMBERS,RENT COMMUNICATION UTILITIES,20200.43,0,,,,,119,2025Q4,true
