bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2021 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,33974.41,16871.96,,,,,117,2021Q3,false
,2021 REPUBLICAN CONFERENCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4053.33,1833.33,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,76669759.41,19875017.68,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,46464.62,27925.23,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,3980.39,3949.81,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,957283.16,269490.32,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,21003.33,11531.85,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,1743047.96,816613.21,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,1162187.3,250798.8,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,964189.41,393177.12,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,34387.54,10243.25,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,EQUIPMENT,750,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,579.23,19.4,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,1539926.28,513308.76,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,75891.93,30206.88,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,5713.09,2088.09,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,423749.1,115661.85,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,EQUIPMENT,27003.93,6779.76,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,TRAVEL,1650.97,1650.97,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,11448.6,1899.35,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,3689.71,1565.35,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,TRAVEL,4124.46,4124.46,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,RENT COMMUNICATION UTILITIES,1090.56,845,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,PRINTING AND REPRODUCTION,258,258,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,OTHER SERVICES,192671.25,129190.1,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,8779.8,5386.3,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,35209.93,3645,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,794385.84,342764.76,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,3022.44,1356.44,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,40667.4,8600,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,579582.23,248693.98,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,SUPPLIES AND MATERIALS,1035.07,414.02,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,523493.7,196439.48,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,48170.21,48170.21,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,SUPPLIES AND MATERIALS,316.94,316.94,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,266082.41,8877.47,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,187929.78,7580.94,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,SUPPLIES AND MATERIALS,40088.47,10806,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,745650.11,207251.14,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,OTHER SERVICES,13969.32,13969.32,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,250.59,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,EQUIPMENT,19743.06,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,OTHER SERVICES,51568.07,51568.07,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,886269,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,1182.18,982.95,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,OTHER SERVICES,112763.8,109291.8,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,SUPPLIES AND MATERIALS,880.36,292.36,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,1901806.51,677969.66,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,SUPPLIES AND MATERIALS,16934.4,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,248629.03,233894.63,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,OTHER SERVICES,800589.35,16234.01,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,5113018.51,4804907.21,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,EQUIPMENT,6888.65,6888.65,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,OTHER SERVICES,1000,1000,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,OTHER SERVICES,50972.01,28011.33,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,189933.15,85736.13,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,OTHER SERVICES,79615.5,1615.5,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,32146.49,9771.03,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,19065.93,5505.91,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,EQUIPMENT,84005.46,84005.46,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,OTHER SERVICES,65258.5,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,146193.63,76923.15,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,41656.49,11132.93,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,SUPPLIES AND MATERIALS,1140.64,1140.64,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,EQUIPMENT,4540.9,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,767736,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,OTHER SERVICES,161429.86,53910,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,54852.76,54852.76,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,3391.52,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,4689.98,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,OTHER SERVICES,1513.94,1513.94,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,SUPPLIES AND MATERIALS,1007.06,38.96,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,144308.45,125787.73,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,SUPPLIES AND MATERIALS,213785.64,7443,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,603105.28,130093.67,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,OTHER SERVICES,1422.86,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,5357.72,850,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,181423.72,115875.5,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,13497.82,1440.91,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,50708.37,36882.14,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,EVENT ROOM AV,SUPPLIES AND MATERIALS,2098.15,382.68,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRANSPORTATION OF THINGS,320.65,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,RENT COMMUNICATION UTILITIES,200,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,PRINTING AND REPRODUCTION,673.16,673.16,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,137749,133449,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,3964.8,476.77,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,EQUIPMENT,1328.69,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,SUPPLIES AND MATERIALS,3750,3750,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,EQUIPMENT,32369.02,32369.02,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,OTHER SERVICES,132097.9,131903.27,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,EQUIPMENT,171200,171200,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,571974.29,218346.21,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,225175.85,195966.71,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,SUPPLIES AND MATERIALS,456,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,1470220.67,698180.37,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,250589.92,224854.45,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,1862079.4,1251678.39,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,4233810.59,1566309.37,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,1219122.53,390821.14,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,10547.35,8297.74,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,40472.05,40030.75,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,1234464.8,880788.54,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,513767.85,452678.16,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,27357.58,16102.71,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,276942.34,199577.81,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE TECHNICAL SUPPORT,OTHER SERVICES,301021.5,36445.5,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,OTHER SERVICES,137000,127830.41,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,EQUIPMENT,29363.92,0,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,11485.98,2630.98,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,26173.36,2161.94,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,131948.81,62749.84,,,,,117,2021Q3,false
,FISCAL YEAR 2021 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,TRANSPORTATION OF THINGS,1548.41,0,,,,,117,2021Q3,false
