bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2018 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,TRAVEL,7822.09,7822.09,,,,,115,2018Q1,false
,2018 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,19.25,19.25,,,,,115,2018Q1,false
,2018 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,8140.14,8140.14,,,,,115,2018Q1,false
,2018 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,OTHER SERVICES,7658.71,7658.71,,,,,115,2018Q1,false
,2018 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,44808.9,44808.9,,,,,115,2018Q1,false
,2018 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,408576.8,408576.8,,,,,115,2018Q1,false
,2018 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,3662.68,3662.68,,,,,115,2018Q1,false
,2018 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,23.9,23.9,,,,,115,2018Q1,false
,2018 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1071.98,1071.98,,,,,115,2018Q1,false
,2018 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,751.87,751.87,,,,,115,2018Q1,false
,2018 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,537977.85,537977.85,,,,,115,2018Q1,false
,2018 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,8.35,8.35,,,,,115,2018Q1,false
,2018 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,80,80,,,,,115,2018Q1,false
,2018 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,351806,351806,,,,,115,2018Q1,false
,2018 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,4836.61,4836.61,,,,,115,2018Q1,false
,2018 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,593.74,593.74,,,,,115,2018Q1,false
,2018 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,385.92,385.92,,,,,115,2018Q1,false
,2018 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,42047.58,42047.58,,,,,115,2018Q1,false
,2018 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,302495.24,302495.24,,,,,115,2018Q1,false
,2018 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,405.43,405.43,,,,,115,2018Q1,false
,2018 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,99.28,99.28,,,,,115,2018Q1,false
,2018 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,4761.58,4761.58,,,,,115,2018Q1,false
,2018 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,2545,2545,,,,,115,2018Q1,false
,2018 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,33729.1,33729.1,,,,,115,2018Q1,false
,2018 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,2500,2500,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,Enterprise Licenses,EQUIPMENT,2509333.18,2509333.18,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,31300115.39,15957897.76,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,PRINTING AND REPRODUCTION,134.6,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,SUPPLIES AND MATERIALS,85297.38,71927.13,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,EQUIPMENT,15372.69,13722.69,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,56965.16,30151.06,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,409532.96,249916.25,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,18751.83,15147.19,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,537891.69,386787.54,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,525687.49,457361.13,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,146782.52,123423.7,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,19556.95,9375.05,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,1237231.53,989800.78,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,56249.63,23102.22,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,15231.75,8943.75,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,142.99,142.99,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,57469.26,57469.26,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,RENT COMMUNICATION UTILITIES,105.77,51.22,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,PRINTING AND REPRODUCTION,24.28,24.28,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,109679.77,101510.55,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,94.58,94.58,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,48311.68,48311.68,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,2714.5,2714.5,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,TRAVEL,7902.59,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,EQUIPMENT,47499.17,47499.17,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,TRAVEL,2512.99,2512.99,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,137585.83,137585.83,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,326934.22,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,2657.05,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,193000,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,RENT COMMUNICATION UTILITIES,25092.32,25092.32,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,17784.42,8892.21,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,EQUIPMENT,63262.88,63262.88,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FEDERAL OFFICE BUILDING 8,OTHER SERVICES,75712,75712,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FEDERAL OFFICE BUILDING 8,SUPPLIES AND MATERIALS,1623.5,1623.5,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,TRAVEL,1716.28,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,670194,670194,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,444,444,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,4499.98,4499.98,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,EQUIPMENT,19932.82,19932.82,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,48462.72,9442,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,EQUIPMENT,261644.61,261644.61,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,20000,20000,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,4021.31,1609.8,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,22435,22435,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,OTHER SERVICES,28118.94,28118.94,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,3345.92,3196.6,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,21762.39,19791.63,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,418108.48,418108.48,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,TRAVEL,1145.79,1145.79,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,243206.69,147655.95,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,321954.68,321954.68,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,1100517.97,1091990.34,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,726201.65,408414.6,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,199,199,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,2000,2000,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,202816.43,162571.11,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,7737.07,7737.07,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,40627.35,40627.35,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,TRANSPORTATION OF THINGS,144,144,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,7018.22,7018.22,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,50791.8,47390.12,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,152542.56,152542.56,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,48060,48060,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,170050.18,124862.02,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,SUPPLIES AND MATERIALS,936,936,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,123373.14,123373.14,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,9993566.01,5103360.55,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,20348.32,12716.33,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,70919.54,42429.73,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,2822.04,2526.68,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,494856.42,323206.42,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,107363.89,100458.23,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,140066.63,104135.83,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,3821.79,3821.79,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,542874.21,271931.73,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,2005.3,781.22,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,3401.41,2088.87,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,1295,1295,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,12344.85,6000,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,9979.29,8858.86,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,11976.3,376.2,,,,,115,2018Q1,false
,FISCAL YEAR 2018 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,4952400.76,2542263.35,,,,,115,2018Q1,false
,FISCAL YEAR 2018 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,159.19,159.19,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,609916.63,314374.98,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,11129.1,6617.34,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,12.8,12.8,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,977.68,272.89,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,2352,1176,,,,,115,2018Q1,false
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,245499.96,124999.98,,,,,115,2018Q1,false
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,232053.54,116026.77,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,TRAVEL,568.7,50,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,OTHER SERVICES,979,221,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,188832,95008.26,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,10716.71,6333.48,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,733.05,733.05,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,25951.74,12348,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,2022.57,712.25,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,21146.69,20247.69,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,PERSONNEL COMPENSATION,1408788.13,686035.1,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,OTHER SERVICES,228,228,,,,,115,2018Q1,false
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,SUPPLIES AND MATERIALS,3617.58,3617.58,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,3051.21,1651.41,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,39.95,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,395,0,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,15580.6,11478.53,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,27826,705,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,1067009.4,539421.36,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,14662.38,8863.56,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,29.95,29.95,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,16502.1,12133.44,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,21260.39,3983.26,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,28126.23,10095.61,,,,,115,2018Q1,false
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,4078584.67,2012801.35,,,,,115,2018Q1,false
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,150916.64,77791.64,,,,,115,2018Q1,false
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,2655.02,1576.87,,,,,115,2018Q1,false
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,378,252,,,,,115,2018Q1,false
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,660,330,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,359728.55,94892.48,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,OTHER SERVICES,8850.42,7564.72,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OTHER SERVICES,153412.56,79473.24,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,304840.25,195691.5,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,EQUIPMENT,50607.6,29650,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,79325,79325,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,3772.75,476.01,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,117702.08,38460.86,,,,,115,2018Q1,false
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,RENT COMMUNICATION UTILITIES,4376.37,3990.12,,,,,115,2018Q1,false
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,61962.46,61962.46,,,,,115,2018Q1,false
