bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2020 OFFICE OF THE MAJORITY LEADER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11159.92,11159.92,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,3081225.63,1054725.02,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,TRAVEL,461.77,398.46,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,69159.96,27296.21,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,17261.21,6672.58,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,OTHER SERVICES,78803,30682.24,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,49562.53,18292.45,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,82481.81,11604.44,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,CONFERENCE SECRETARY,PERSONNEL COMPENSATION,75933.33,25500,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,CONFERENCE VICE CHAIR,PERSONNEL COMPENSATION,7933.33,0,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY LEADER,REPUBLICAN POLICY COMMITTEE,PERSONNEL COMPENSATION,120424.99,19558.33,,,,,116,2020Q3,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1302548.07,416255.59,,,,,116,2020Q3,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,582.59,458.29,,,,,116,2020Q3,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,29777.33,7016.53,,,,,116,2020Q3,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,577.18,380.03,,,,,116,2020Q3,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,32315,3845,,,,,116,2020Q3,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,52833.64,11701.03,,,,,116,2020Q3,false
,2020 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,11349.89,591.8,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1557726.51,556279.2,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,3443.31,806.59,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,57364.29,15025.27,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,422.89,0,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,74337.44,27079.12,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,12582.94,6763.19,,,,,116,2020Q3,false
,2020 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,9441.87,588,,,,,116,2020Q3,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1179239.1,403553.52,,,,,116,2020Q3,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,4040.45,1494.04,,,,,116,2020Q3,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,101712.45,34302.51,,,,,116,2020Q3,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,8134.14,69.85,,,,,116,2020Q3,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,34652.07,11938.11,,,,,116,2020Q3,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,100750.2,13975.64,,,,,116,2020Q3,false
,2020 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,60168.32,19508.26,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1025519.85,336790.02,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,24.67,0,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,103174.94,20867.87,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,500.96,0,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,5694.63,1618.47,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,35396.36,3476.94,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,5335.95,1943.25,,,,,116,2020Q3,false
,2020 REPUBLICAN CONFERENCE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2200,2200,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,OTHER SERVICES,693975,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,4887304.88,4794256.18,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,72102735.9,18504585.85,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,180458.13,8727.83,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,21979.68,20179.68,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,925651.2,219985.37,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,16661.32,996.57,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,1778888.23,705014.55,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,1180975.87,279553.49,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,782077.24,268704.08,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,TRAVEL,5832.85,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,35532.25,13685,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,1882412.55,513589.19,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,63877.03,29694,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,8531.64,1936.1,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,424561.51,115708.17,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,EQUIPMENT,28968.17,6664.65,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,PRINTING AND REPRODUCTION,778.47,778.47,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,40501.77,1180,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,6156.62,4773.88,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,RENT COMMUNICATION UTILITIES,370,10,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,PRINTING AND REPRODUCTION,500,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,OTHER SERVICES,130776.99,94523.07,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,7680.19,237.41,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,47975.4,45385.04,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,379269.02,148199.11,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,1547.34,1252.34,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,41239.6,5856.18,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,686395.27,336424.46,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,221733.91,150307.36,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,46009.8,46009.8,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,SUPPLIES AND MATERIALS,316.94,316.94,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,252543.31,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,176940.47,84198,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,SUPPLIES AND MATERIALS,23756,17380,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,784620.44,201991.14,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,OTHER SERVICES,2514.61,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,772500,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,OTHER SERVICES,94743.96,94743.96,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,SUPPLIES AND MATERIALS,5394.57,3806.29,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,1950551.03,1802252.43,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,SUPPLIES AND MATERIALS,55549.25,32504.21,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,131711,113011.23,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,OTHER SERVICES,20299,20299,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,SUPPLIES AND MATERIALS,1774.32,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,162435.86,66525.12,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,TRANSPORTATION OF THINGS,345,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,OTHER SERVICES,90692.28,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,28180.35,11193.06,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,77039.62,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,OTHER SERVICES,89087.8,54470.54,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,IDENTITY ACCESS MANAGEMENT,EQUIPMENT,80584.62,80584.62,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,219265.8,81914.96,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,22514.41,21588.8,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,751000,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,OTHER SERVICES,641192.27,541119.94,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,EQUIPMENT,19656,19656,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,87028.96,77835.76,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,2107.66,1386,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,8658.92,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,OTHER SERVICES,66783.56,39951.36,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,90140.02,40279.55,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,66521.17,19229.07,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,SUPPLIES AND MATERIALS,310304.81,15535,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,655405.65,43238,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,28371.55,1142.7,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,165220.16,50938.28,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,OTHER SERVICES,3150,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,3791.67,835.43,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,21411.75,16880,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,1424.59,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,PRINTING AND REPRODUCTION,639.26,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,3542,3542,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,4334.18,468,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE-WIDE TRAINING PROGRAMS,OTHER SERVICES,896499.99,123634.99,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE-WIDE TRAINING PROGRAMS,EQUIPMENT,13779.8,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,OTHER SERVICES,7735.28,7735.28,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,EQUIPMENT,12000,12000,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,OTHER SERVICES,110316.58,108059.1,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,SUPPLIES AND MATERIALS,486.39,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CLOUD SERVICES,EQUIPMENT,45699.32,45699.32,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,TRANSPORTATION OF THINGS,18.19,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,396207.38,162845.85,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,116384.23,96897.34,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,1489749.76,705059.12,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,2787340.91,2455254.36,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,732831.32,517724.52,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,2845959.41,1475850.78,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,1288708.94,359366.97,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,4800,1600,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,3388.5,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,1685209.28,1685209.28,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,236282.39,153831.94,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,13853.39,5019.4,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,499926.55,334586.02,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE TECHNICAL SUPPORT,OTHER SERVICES,375366.23,375366.23,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,EQUIPMENT,26292.81,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,9932.68,1265,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,30080.52,4118.37,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,221513.77,106941.43,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,TRANSPORTATION OF THINGS,1708.74,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,42042.32,18260.29,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,209170.81,127675.25,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,18994.09,5338,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,221374.22,9919,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,679858.01,292930.84,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,48127.5,25920,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,489370.02,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,152756.64,0,,,,,116,2020Q3,false
,FISCAL YEAR 2020 HIR IMMEDIATE OFFICE,CARES SUPPLEMENTAL PL 116-136,OTHER SERVICES,45447,45447,,,,,116,2020Q3,false
,FISCAL YEAR 2020 HIR IMMEDIATE OFFICE,CARES SUPPLEMENTAL PL 116-136,SUPPLIES AND MATERIALS,142500.88,142185,,,,,116,2020Q3,false
,FISCAL YEAR 2020 HIR IMMEDIATE OFFICE,CARES SUPPLEMENTAL PL 116-136,EQUIPMENT,285980,85980,,,,,116,2020Q3,false
