bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,210553.57,210553.57,,,,,115,2017Q1,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,1997.54,1997.54,,,,,115,2017Q1,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,27.5,27.5,,,,,115,2017Q1,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,441.5,441.5,,,,,115,2017Q1,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,1043.93,1043.93,,,,,115,2017Q1,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,33203.71,33203.71,,,,,115,2017Q1,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,279774.92,279774.92,,,,,115,2017Q1,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,642.07,642.07,,,,,115,2017Q1,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1903.23,1903.23,,,,,115,2017Q1,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,21105.92,21105.92,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,MICROSOFT ENTERPRISE LICENSES,EQUIPMENT,2346359,2346359,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,30524117.78,15714912.63,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,62.5,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,335,320,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,10,10,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,SUPPLIES AND MATERIALS,95354.08,74398.48,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,EQUIPMENT,129591.35,124375.68,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,58895.75,42307.5,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,397692.72,234612.59,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,20844.6,11619.31,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,269389.71,244403.3,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,499509.99,367126.62,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,215893.92,143844.8,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,7004.52,7004.52,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,1252084.36,763116.18,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,41530.04,34746.87,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,PRINTING AND REPRODUCTION,77.18,77.18,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,5997.75,2149,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,1474.59,796.69,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,RENT COMMUNICATION UTILITIES,89.4,72.04,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,44458.24,26181.26,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,188,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,28495.73,28495.73,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,99062.49,90208.89,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,45033.22,14538.76,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,7428.98,4964.41,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,SUPPLIES AND MATERIALS,2121.68,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,EQUIPMENT,39573.25,39573.25,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,365413,365413,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,328909.56,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,6366.4,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,EQUIPMENT,30099.25,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,193000,193000,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,17784.42,8892.21,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,370575,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,EQUIPMENT,18593.75,18593.75,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,135512.38,14032.88,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,OTHER SERVICES,79098.84,79098.84,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,EQUIPMENT,301403.35,266099.4,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,12157.97,11388.2,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,5241.3,3480,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,2673.31,2662.69,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,3618,3618,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,7344.28,5470.62,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,35786,35786,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,418108.48,313581.36,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,34933.27,34933.27,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,4600.02,4600.02,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,1252833.42,1246008.03,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,TRANSPORTATION OF THINGS,12.88,12.88,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,1314393.81,931523.15,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,732.32,732.32,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,168018.97,137845.98,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,7362.66,7362.66,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,398999.13,398544.13,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,-16475.89,-16475.89,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY SERVICES,EQUIPMENT,-13466.25,-13466.25,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,11809,11809,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,24525.86,24525.86,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,165623.41,165623.41,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,1980,1980,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,219487.38,17425.41,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,SUPPLIES AND MATERIALS,207,207,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,36842.94,36842.94,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,9739459.29,4895300.43,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,8076.98,5246.08,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,74254.76,44600.66,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,10725.93,7974.37,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,411370.98,264373.71,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,85460.37,27036.33,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,216430.85,170812.06,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,RECEPTIONS,OTHER SERVICES,150,150,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,1162.2,1162.2,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,9234.02,9070.85,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,534310.17,265323.22,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,1032.88,132.31,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,3700.94,2430.19,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,2115.9,29.95,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,56143.86,31555.8,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,20002.21,13081.18,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,5500.73,2402.86,,,,,115,2017Q1,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,4714869.12,2392335.07,,,,,115,2017Q1,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,RECEPTIONS,OTHER SERVICES,161.9,161.9,,,,,115,2017Q1,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,156.44,156.44,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,635649.96,323824.98,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,10755.11,6585.38,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,12.8,6.4,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,2801.02,2185.53,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,2352,1176,,,,,115,2017Q1,false
,FISCAL YEAR 2017 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,236499.99,120499.98,,,,,115,2017Q1,false
,FISCAL YEAR 2017 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,232053.54,116026.77,,,,,115,2017Q1,false
,FISCAL YEAR 2017 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,PERSONNEL COMPENSATION,26414.34,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,RENT COMMUNICATION UTILITIES,1273.94,-201.95,,,,,115,2017Q1,false
,FISCAL YEAR 2017 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,SUPPLIES AND MATERIALS,98.58,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,TRAVEL,4602.31,421.19,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,OTHER SERVICES,17899.5,8061,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,184593.82,93232.5,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,21239.39,8085.77,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,145.28,45.43,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,24765,12423,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,4234.5,2200.75,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,3420,1710,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,PERSONNEL COMPENSATION,1436386.53,735557.75,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,TRAVEL,250.54,25.5,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,OTHER SERVICES,1329,204,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,SUPPLIES AND MATERIALS,7809.91,6043.71,,,,,115,2017Q1,false
,FISCAL YEAR 2017 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,EQUIPMENT,1463.85,1463.85,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,2807.7,1654.86,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,30707,28475,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,11092.89,6616.69,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,11114,10409,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,1030509.4,521421.37,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,16097.04,10166.81,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,6616.65,3969.99,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,3634,-1806.99,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,11967.79,8717.05,,,,,115,2017Q1,false
,FISCAL YEAR 2017 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,4163523.93,2081468.27,,,,,115,2017Q1,false
,FISCAL YEAR 2017 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,143750,68680.56,,,,,115,2017Q1,false
,FISCAL YEAR 2017 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1979.19,1225.23,,,,,115,2017Q1,false
,FISCAL YEAR 2017 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,300,300,,,,,115,2017Q1,false
,FISCAL YEAR 2017 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,1140,570,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,564731.07,235620.26,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,OTHER SERVICES,302554.3,149091.01,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,182249.96,75905,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,LIMS,EQUIPMENT,43108.38,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,-24179.78,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,20814.06,17556,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,157637,110637,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,CANNON RENEWAL,TRANSPORTATION OF THINGS,16684,16684,,,,,115,2017Q1,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,855,0,,,,,115,2017Q1,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,13.33,0,,,,,115,2017Q1,false
