bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,4776.72,4776.72,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,6078.22,6078.22,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,10216.8,10216.8,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,3864.23,3864.23,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,10661.74,10661.74,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,2476.65,2476.65,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,1200,1200,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,497967.41,497967.41,,,,,118,2023Q4,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,181338.5,181338.5,,,,,118,2023Q4,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,2731.96,2731.96,,,,,118,2023Q4,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,PRINTING AND REPRODUCTION,8604.03,8604.03,,,,,118,2023Q4,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,OTHER SERVICES,5385,5385,,,,,118,2023Q4,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,SUPPLIES AND MATERIALS,1550.59,1550.59,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,6793573.29,6793573.29,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,1102.4,1102.4,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,34504.45,34504.45,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,297.47,297.47,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,210,210,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,1131.67,1131.67,,,,,118,2023Q4,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,8284,8284,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,393855.52,393855.52,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,2031.1,2031.1,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1678.69,1678.69,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,6000,6000,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,1266.3,1266.3,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,409.2,409.2,,,,,118,2023Q4,false
,FISCAL YEAR 2024 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,3942003,3942003,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,356549.97,356549.97,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,6067.85,6067.85,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,9.5,9.5,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,184.81,184.81,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,1176,1176,,,,,118,2023Q4,false
,FISCAL YEAR 2024 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,99750,99750,,,,,118,2023Q4,false
,FISCAL YEAR 2024 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,185500.02,185500.02,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,OTHER SERVICES,299,299,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,113662.17,113662.17,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,3075.32,3075.32,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,21.9,21.9,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,20288.8,20288.8,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,15.02,15.02,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,1116,1116,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,PERSONNEL COMPENSATION,845114.73,845114.73,,,,,118,2023Q4,false
,FISCAL YEAR 2024 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,SUPPLIES AND MATERIALS,12700.74,12700.74,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,283963.74,283963.74,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,42.66,42.66,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,ADMIN AND OPS,TRAVEL,12455.8,12455.8,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,5154.08,5154.08,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,ADMIN AND OPS,PRINTING AND REPRODUCTION,219.99,219.99,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,ADMIN AND OPS,OTHER SERVICES,10100.99,10100.99,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,ADMIN AND OPS,SUPPLIES AND MATERIALS,1038.69,1038.69,,,,,118,2023Q4,false
,FISCAL YEAR 2024 DIVERSITY & INCLUSION,ADMIN AND OPS,EQUIPMENT,685.82,685.82,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LAW REVISION COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,981.25,981.25,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,2998,2998,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,12574.48,12574.48,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,541149.99,541149.99,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,12732,12732,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,23540.65,23540.65,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,3041.76,3041.76,,,,,118,2023Q4,false
,FISCAL YEAR 2024 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,3146745.93,3146745.93,,,,,118,2023Q4,false
,FISCAL YEAR 2024 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,144106.95,144106.95,,,,,118,2023Q4,false
