bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2016 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,169.79,169.79,,,,,114,2016Q1,false
,2016 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,310485.51,310485.51,,,,,114,2016Q1,false
,2016 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,2570.49,2570.49,,,,,114,2016Q1,false
,2016 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,223.94,223.94,,,,,114,2016Q1,false
,2016 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,13073.41,13073.41,,,,,114,2016Q1,false
,2016 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,318781.71,318781.71,,,,,114,2016Q1,false
,2016 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,3671.78,3671.78,,,,,114,2016Q1,false
,2016 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,563.38,563.38,,,,,114,2016Q1,false
,2016 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,15150,15150,,,,,114,2016Q1,false
,2016 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,16970.6,16970.6,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,MICROSOFT ENTERPRISE LICENSES,EQUIPMENT,2101558.18,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,28540172.1,14364964.25,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,824.91,824.91,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,SUPPLIES AND MATERIALS,47579.37,38928.07,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,EQUIPMENT,120620.34,109888.76,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,84633.94,37961.66,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,382942.12,228423.93,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,17858.36,9156.02,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,480437.94,427401.48,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,446521.39,321686.91,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,262679.42,240554.6,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,9842.3,9842.3,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,1238007,763116.18,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,45142.05,34033.29,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,RENT COMMUNICATION UTILITIES,83.15,11.33,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,200,120,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,28233.63,6336.13,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,31495.73,31495.73,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,22815.23,22815.23,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,3526.25,3526.25,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,SUPPLIES AND MATERIALS,126.89,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,124737.94,10319.41,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,EQUIPMENT,282731.4,282731.4,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,635100,509985.3,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,14052.44,11284.11,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,3866.25,3866.25,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,EQUIPMENT,90874,90874,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,193000,193000,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,EQUIPMENT,40287.45,40287.45,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,FEDERAL OFFICE BUILDING 8,SUPPLIES AND MATERIALS,2652.96,2652.96,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,DIGITAL MAIL,OTHER SERVICES,321843.11,321843.11,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,741000,741000,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,SUPPLIES AND MATERIALS,94000,94000,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,EQUIPMENT,40274.52,40274.52,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,237816.66,210348.48,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,OTHER SERVICES,49937.42,49937.42,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,EQUIPMENT,57280.69,52557.48,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,22235.44,22235.44,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,392,392,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,11840.53,9136.39,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,471.93,471.93,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,2570,2570,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,9658.17,7290.27,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,4284,2652,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,531657.12,429882.17,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,88571.69,76609.52,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,36500,36500,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,2269711.4,1922952.67,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,TRANSPORTATION OF THINGS,320,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,1425638.16,829477.32,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,1429.09,267,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,232812.56,148317.66,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,TRANSPORTATION OF THINGS,83,18,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,6732.7,6732.7,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,13434.56,10881.31,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,359610.71,282049.88,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,51567.84,51567.84,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY SERVICES,SUPPLIES AND MATERIALS,471.6,471.6,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,17505.66,14896.82,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,156641.11,75567.59,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,288341.03,143611.59,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,TRAVEL,7745.06,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,RENT COMMUNICATION UTILITIES,9.95,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,35119.5,25800,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,433816.25,5509.98,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,127042.54,127042.54,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,9490432.96,4732663.23,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,19412.87,13571.48,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,68395.97,42591.23,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,2500.93,2249.83,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,515184.24,318143.13,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,313479.09,302206.26,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,269619.84,224397.61,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,4518.55,4475.37,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,619945.26,307896.24,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,2627.59,1576.89,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,3619.54,2200.61,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,3537.62,3524.62,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,143288.63,117939.63,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,12032.83,7631.19,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,3120.4,1067.65,,,,,114,2016Q1,false
,FISCAL YEAR 2016 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,4218713.6,2118653.89,,,,,114,2016Q1,false
,FISCAL YEAR 2016 SERGEANT AT ARMS,RECEPTIONS,OTHER SERVICES,396.56,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,611674.95,311824.98,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,10271.61,6048.8,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,47.55,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,2146.14,1695.93,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,7512.72,6336.72,,,,,114,2016Q1,false
,FISCAL YEAR 2016 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,227499.99,116000.01,,,,,114,2016Q1,false
,FISCAL YEAR 2016 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,12.8,12.8,,,,,114,2016Q1,false
,FISCAL YEAR 2016 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,217053.54,108526.77,,,,,114,2016Q1,false
,FISCAL YEAR 2016 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,FRANKED MAIL,8.2,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,PERSONNEL COMPENSATION,92657.44,44058.44,,,,,114,2016Q1,false
,FISCAL YEAR 2016 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,RENT COMMUNICATION UTILITIES,1462.62,1462.62,,,,,114,2016Q1,false
,FISCAL YEAR 2016 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,PRINTING AND REPRODUCTION,89.9,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 FORMER SPEAKER'S STAFF,FORMER SPEAKER BOEHNER,SUPPLIES AND MATERIALS,1024.42,522.78,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,TRAVEL,3531.05,978.62,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,OTHER SERVICES,16937,12459,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,179553.44,90016.9,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,10967.91,6643.92,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,801.84,81.89,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,26809.53,14537.53,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,2512.39,1322.59,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,2868.39,1648.71,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,PERSONNEL COMPENSATION,1368971.13,701784.03,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,SUPPLIES AND MATERIALS,6032.99,5985.15,,,,,114,2016Q1,false
,FISCAL YEAR 2016 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,EQUIPMENT,1229.47,1229.47,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LAW REVISION COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,3104.46,1860.41,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,15518.85,11896,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,14222.56,9897.44,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,1805,705,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,960676.06,485713.03,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LEGISLATIVE COUNSEL,ADMIN AND OPS,TRAVEL,40,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,14833.11,8783.75,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,7106.65,5783.32,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,9530.53,6994.9,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,6900.56,3649.82,,,,,114,2016Q1,false
,FISCAL YEAR 2016 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,4091791.91,2045647.78,,,,,114,2016Q1,false
,FISCAL YEAR 2016 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,162864.66,83895.32,,,,,114,2016Q1,false
,FISCAL YEAR 2016 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1579.92,895.46,,,,,114,2016Q1,false
,FISCAL YEAR 2016 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,1125.88,1125.88,,,,,114,2016Q1,false
,FISCAL YEAR 2016 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,4490.19,4266.06,,,,,114,2016Q1,false
,FISCAL YEAR 2016 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,1140,570,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,1024882.05,465424.98,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CAO ADVANCED BUSINESS SOLUTION,ATLAS,EQUIPMENT,49893.94,49893.77,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,OTHER SERVICES,352031.55,149490.75,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,EQUIPMENT,18150.07,9075.04,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,113453.33,93798.2,,,,,114,2016Q1,false
,FISCAL YEAR 2016 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,38450.6,38450.6,,,,,114,2016Q1,false
,FISCAL YEAR 2016 SERGEANT AT ARMS,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,31736.4,0,,,,,114,2016Q1,false
,FISCAL YEAR 2016 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,16276.26,11999.16,,,,,114,2016Q1,false
