bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2019 OFFICE OF THE MAJORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,18305.08,4514.3,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,8042.14,1029,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,3533583.36,983058.33,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,TRAVEL,1851.91,1261.24,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,48401.88,14707.19,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,27382.17,20715.81,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,OTHER SERVICES,77909.07,16989.37,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,104330.34,37094.95,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,GENERAL EXPENDITURES,EQUIPMENT,63217.88,25138.82,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,CONFERENCE SECRETARY,PERSONNEL COMPENSATION,68166.66,25500,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,CONFERENCE VICE CHAIR,PERSONNEL COMPENSATION,68000,25500,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY LEADER,REPUBLICAN POLICY COMMITTEE,PERSONNEL COMPENSATION,153000,51000,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1843059.82,462151.4,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,1870.38,424.81,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,22333.15,7072.85,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,10263.35,684.55,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,166514,55495,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,135673.31,31965.64,,,,,116,2019Q4,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,27297.29,372,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1969726.57,589209.18,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,8499.11,1634.34,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,30629.19,10668.76,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,5493.51,96.25,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,92236.92,24962.2,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,24295.14,10286.29,,,,,116,2019Q4,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,11116.71,1223.87,,,,,116,2019Q4,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1439717.19,466966.69,,,,,116,2019Q4,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,21554.53,3620.47,,,,,116,2019Q4,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,103915.93,11515.73,,,,,116,2019Q4,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,5740.76,859.96,,,,,116,2019Q4,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,54926.77,12681.56,,,,,116,2019Q4,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,196122,39731.39,,,,,116,2019Q4,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,45047.19,6872.4,,,,,116,2019Q4,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1392212.12,399238.84,,,,,116,2019Q4,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,508.47,7.83,,,,,116,2019Q4,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,30996.32,13648.74,,,,,116,2019Q4,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1918.4,244.65,,,,,116,2019Q4,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,60461.48,10237.52,,,,,116,2019Q4,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,123412.86,32486.02,,,,,116,2019Q4,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,101288.79,64177.64,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,55820.1,55820.1,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,17624802.16,17624802.16,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,SUPPLIES AND MATERIALS,34636.1,34636.1,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,52584,52584,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,86911.48,86911.48,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,188467.66,188467.66,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,2656.3,2656.3,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,94888.13,94888.13,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,60810.95,60810.95,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,21035.74,21035.74,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,TRAVEL,5744.7,5744.7,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CHILD CARE CENTER TRAINING,OTHER SERVICES,4636.75,4636.75,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,342205.84,342205.84,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,RENT COMMUNICATION UTILITIES,2459.69,2459.69,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,77133.54,77133.54,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,EQUIPMENT,8974.22,8974.22,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,7294.2,7294.2,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,18104.09,18104.09,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,21250,21250,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,14809.58,14809.58,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,2813.56,2813.56,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,507188.3,507188.3,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,SUPPLIES AND MATERIALS,1340,1340,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,1222.61,1222.61,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,26337.54,26337.54,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,726070.64,726070.64,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,234,234,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,933.29,933.29,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,8857.08,8857.08,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,1449,1449,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,2378,2378,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,1009.98,1009.98,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,4008.15,4008.15,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,1424.59,1424.59,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,1051.39,1051.39,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,36279.12,36279.12,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,109112.9,109112.9,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,14906.25,14906.25,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,18137.54,18137.54,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,265576.82,265576.82,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,2000,2000,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,300,300,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,2286.3,2286.3,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,2305.95,2305.95,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,8616,8616,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,10128.92,10128.92,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,5961.26,5961.26,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,3421.65,3421.65,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,753.08,753.08,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,449173.06,449173.06,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,5364995.91,5364995.91,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,8100.81,8100.81,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,31174.08,31174.08,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,764.26,764.26,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,226611.54,226611.54,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,15009.2,15009.2,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,22590.89,22590.89,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,400625.65,400625.65,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,4190.26,4190.26,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1849.03,1849.03,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,1158.95,1158.95,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,7272.4,7272.4,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,929.24,929.24,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,4441.87,4441.87,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,2942386.93,2942386.93,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,305374.98,305374.98,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,4634.36,4634.36,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,381.73,381.73,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,1176,1176,,,,,116,2019Q4,false
,FISCAL YEAR 2020 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,129500.01,129500.01,,,,,116,2019Q4,false
,FISCAL YEAR 2020 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,145276.77,145276.77,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,TRAVEL,8.25,8.25,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,TRAINING PERSONNEL & DEVELOP,OTHER SERVICES,70,70,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,97258.74,97258.74,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,3544.84,3544.84,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,29.95,29.95,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,14340,14340,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,2092.63,2092.63,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,1116,1116,,,,,116,2019Q4,false
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,AUDIT ADVISORY INVESTIGATION,PERSONNEL COMPENSATION,708307.55,708307.55,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,1113.63,1113.63,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,4593,4593,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,2101.89,2101.89,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,705,705,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,519087.89,519087.89,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,8458.89,8458.89,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,29.95,29.95,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,6140.75,6140.75,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,6594.18,6594.18,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,3292.5,3292.5,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,2368966.88,2368966.88,,,,,116,2019Q4,false
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,81200.01,81200.01,,,,,116,2019Q4,false
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,1606.51,1606.51,,,,,116,2019Q4,false
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,918.75,918.75,,,,,116,2019Q4,false
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,21776.14,21776.14,,,,,116,2019Q4,false
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,266926.06,266926.06,,,,,116,2019Q4,false
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,EQUIPMENT,14671.78,14671.78,,,,,116,2019Q4,false
,FISCAL YEAR 2020 ACQUISITIONS,DIGITAL MAIL,OTHER SERVICES,194206.66,194206.66,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,176114.86,176114.86,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,105894.3,105894.3,,,,,116,2019Q4,false
,FISCAL YEAR 2020 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,31167,31167,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,10438.24,10438.24,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,RENT COMMUNICATION UTILITIES,14.85,14.85,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,47447.88,47447.88,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,32.75,32.75,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,4832.7,4832.7,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,RENT COMMUNICATION UTILITIES,28395.24,28395.24,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,779.35,779.35,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,4297.45,4297.45,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,11417.36,11417.36,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,30913.17,30913.17,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,CONVENTIONS,TRAVEL,977.85,977.85,,,,,116,2019Q4,false
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,9056.68,9056.68,,,,,116,2019Q4,false
,FISCAL YEAR 2020 ENTERPRISE APPLICATIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,0.5,0.5,,,,,116,2019Q4,false
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,4816.8,4816.8,,,,,116,2019Q4,false
,FISCAL YEAR 2020 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,3306.06,3306.06,,,,,116,2019Q4,false
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9.95,0,,,,,116,2019Q4,true
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,239352.93,0,,,,,116,2019Q4,true
