bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,205492.53,160715.17,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,-3022.3,-3022.3,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,TRAVEL,23876.46,21089.64,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,TRANSPORTATION OF THINGS,8449.41,7585.84,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,OTHER SERVICES,1908,1908,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HRS FIELD HEARING,SUPPLIES AND MATERIALS,67.72,67.72,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,242500,0,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,78934.46,65072.06,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,140.4,140.4,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,SHAREPOINT DEVELOPMENT,OTHER SERVICES,122060.32,122060.32,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,565267.7,158949,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,1544.02,1544.02,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,RENT COMMUNICATION UTILITIES,195.91,171.4,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,1290.98,40.98,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,8093.16,3964.91,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,EQUIPMENT,1163.88,1163.88,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,261758.33,221225.1,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,30831.37,2787.2,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,SUPPLIES AND MATERIALS,329.4,0,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,436451.6,327338.7,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,422878.15,390352.69,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,653129.31,650496.81,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,3131324.69,3061138.47,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,509709.72,328468.48,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,129767.12,129767.12,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,1070.04,1070.04,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,124457.81,124457.81,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,292390.46,245355.7,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,6751.2,6751.2,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,24102.74,0,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,3999.19,3999.19,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,13071.59,8294.87,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,162323.08,156244.86,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,19438.7,9221.9,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,29453.5,25589.27,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,10719.41,57.67,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,36634.68,34158.03,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,1200,0,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,508483.41,10516,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,SUPPLIES AND MATERIALS,1801.83,1801.83,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,179459.94,179459.94,,,,,118,2024Q1,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,367666.73,186328.23,,,,,118,2024Q1,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,TRAVEL,2363.88,2363.88,,,,,118,2024Q1,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,11463.78,8731.82,,,,,118,2024Q1,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,PRINTING AND REPRODUCTION,26857.45,18253.42,,,,,118,2024Q1,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,OTHER SERVICES,10770,5385,,,,,118,2024Q1,false
,FISCAL YEAR 2024 WHISTLEBLOWER OMBUDS,ADMIN AND OPS,SUPPLIES AND MATERIALS,12026.24,10475.65,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,13933171.29,7139598,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,16355.69,15253.29,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,85912.77,51408.32,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,633.87,336.4,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,6150.5,5940.5,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,107584.51,106452.84,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,28974.83,20690.83,,,,,118,2024Q1,false
,FISCAL YEAR 2024 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,42.4,42.4,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,803580.55,409725.03,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,2031.1,0,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,4243.94,2565.25,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,6196.3,6196.3,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,15527.08,9527.08,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,11536.27,10269.97,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,818.4,409.2,,,,,118,2024Q1,false
,FISCAL YEAR 2024 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,8071449.53,4129446.53,,,,,118,2024Q1,false
,FISCAL YEAR 2024 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,1381.95,1381.95,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,738599.96,382049.99,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,14981.39,8913.54,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,9.5,0,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,1092,1092,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,797.29,612.48,,,,,118,2024Q1,false
,FISCAL YEAR 2024 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,2352,1176,,,,,118,2024Q1,false
