bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2017 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1615249.24,552299.24,,,,,115,2017Q3,false
,2017 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,97.99,61.23,,,,,115,2017Q3,false
,2017 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,24.99,0,,,,,115,2017Q3,false
,2017 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,4986.53,4644.77,,,,,115,2017Q3,false
,2017 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,584.62,485.62,,,,,115,2017Q3,false
,2017 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,713.85,25.9,,,,,115,2017Q3,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,771215.23,330335.74,,,,,115,2017Q3,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,4861.55,2750.38,,,,,115,2017Q3,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,814.13,750,,,,,115,2017Q3,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1391.5,54.63,,,,,115,2017Q3,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,1180.4,136.47,,,,,115,2017Q3,false
,2017 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,89235.91,27147.66,,,,,115,2017Q3,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,905921.82,314845.61,,,,,115,2017Q3,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,2704.01,1398.93,,,,,115,2017Q3,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,720,516.92,,,,,115,2017Q3,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,27188.91,15536.77,,,,,115,2017Q3,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,26791.81,26470.82,,,,,115,2017Q3,false
,2017 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,98430.75,39290.16,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,MICROSOFT ENTERPRISE LICENSES,EQUIPMENT,2346359,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,62494632.85,16259399.49,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,793.88,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,TRANSPORTATION OF THINGS,2620,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,PRINTING AND REPRODUCTION,66.5,66.5,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,SUPPLIES AND MATERIALS,327065.65,130467.64,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TRADITIONAL FURNITURE,EQUIPMENT,520827.3,199867.64,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,234054.97,126822.63,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,525.64,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,867641.02,232723.89,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,44247.38,10053.49,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,1344774.39,695600.8,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,1249802.85,490734.78,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,714263.24,263681.48,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,28001.66,10855.13,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,2778316.72,1017488.24,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,110722.66,34382.35,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,BANQUET ROOM AUDIO/VISUAL,OTHER SERVICES,30210,19620.6,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,PRINTING AND REPRODUCTION,77.18,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,14034,4690.25,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,2134.62,203.76,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,EQUIPMENT,1345.06,1345.06,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,RENT COMMUNICATION UTILITIES,160.6,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,268239.33,159581.03,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,2613.24,2425.24,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,66534.79,15027.7,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,611147.15,284150.48,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,219326.88,143071.52,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,236419.2,203332.91,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,OTHER SERVICES,53500,53500,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,SUPPLIES AND MATERIALS,2121.68,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE SYSTEMS,EQUIPMENT,330698.45,116950.64,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,665100,269687,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,SUPPLIES AND MATERIALS,147.84,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,453220.24,28611,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,6366.4,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,EQUIPMENT,83925.95,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,OTHER SERVICES,5000,5000,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,772500,579500,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,EQUIPMENT,7205,7205,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TECHNICAL MANAGEMENT,EQUIPMENT,97550.5,97550.5,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,RENT COMMUNICATION UTILITIES,29338.26,28944.59,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,2287753.82,1801471.41,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,MAIL AND PACKAGE DELIVERY,EQUIPMENT,177261.82,93015.05,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,FEDERAL OFFICE BUILDING 8,SUPPLIES AND MATERIALS,3594.18,3594.18,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,FEDERAL OFFICE BUILDING 8,EQUIPMENT,13124.07,9886.5,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,TRAVEL,65,65,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,PRINTING AND REPRODUCTION,51.9,51.9,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,OTHER SERVICES,1195,1195,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,DIGITAL MAIL,OTHER SERVICES,1087926.79,870521.04,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,644095,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAO SOFTWARE ASSET MGT,SUPPLIES AND MATERIALS,15147,15147,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,6009.25,3986.68,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,EQUIPMENT,97262.63,78668.88,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,OTHER SERVICES,19585,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,640549.88,505037.5,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,OTHER SERVICES,206429.39,56939.52,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE STORAGE AND BACKUPS,EQUIPMENT,1045472.75,486884.74,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,85000,50948.94,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,14703.02,1737.2,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,17346.3,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,OTHER SERVICES,145479.96,60479.96,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,3673.21,90,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,7999.92,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,TRANSPORTATION OF THINGS,24.87,24.87,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,27915.89,13801.03,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,56684.93,10602.93,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,SUPPLIES AND MATERIALS,418.89,418.89,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,1171625.14,439935.3,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,TRAVEL,5000,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,107743.7,15722.02,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,53379.15,836.52,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,3202132.55,877599.17,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,TRANSPORTATION OF THINGS,12.88,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,2783568.82,402001.61,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,29574.66,28409.4,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,10412.17,4800,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,38375.08,26503.52,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,TRANSPORTATION OF THINGS,453,325,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,RENT COMMUNICATION UTILITIES,0,-1300,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,531446.19,169665.29,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,22268.83,13718.67,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,755738.94,252023.61,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,OTHER SERVICES,3962.56,3962.56,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,EQUIPMENT,24767.31,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,42833.58,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY SERVICES,TRANSPORTATION OF THINGS,4200,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY SERVICES,EQUIPMENT,-16466.25,-3000,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,59686.43,5677.56,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,82486.48,52297.21,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,717424.07,314053.82,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,59580,57600,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,481245.84,46457.24,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,SUPPLIES AND MATERIALS,422.97,215.97,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,123373.14,86530.2,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,19628624.92,4951355.48,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,38459.8,17097.26,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,164312.62,44501.68,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,22985.31,6581.47,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,1231402.73,454166.99,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,443711.26,200094.48,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,477100.5,197440.83,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,RECEPTIONS,OTHER SERVICES,150,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,2546.2,1384,,,,,115,2017Q3,false
,FISCAL YEAR 2017 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,9715.27,416.09,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,1073348.6,268915.21,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,1882.45,576.47,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,10305.58,4398.89,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,3037.4,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,67327.19,6250,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,51609.41,23585.94,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,9053.05,2026.12,,,,,115,2017Q3,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,9530573.63,2402842.12,,,,,115,2017Q3,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,RECEPTIONS,OTHER SERVICES,161.9,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,156.44,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,1241349.93,281874.99,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,25112.65,7083.07,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,190.3,0,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,8035.39,491.4,,,,,115,2017Q3,false
,FISCAL YEAR 2017 OFFICE OF THE PARLIAMENTARIAN,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,17787.97,1176,,,,,115,2017Q3,false
,FISCAL YEAR 2017 COMPILATION OF PRECEDENTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,477499.95,120499.98,,,,,115,2017Q3,false
,FISCAL YEAR 2017 TECHNICAL ASSISTANTS,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,464107.08,116026.77,,,,,115,2017Q3,false
