bioguide_id,organization,program,description,ytd_amount,qtd_amount,member_name,party,state,district,congress,quarter_label,is_member
,2019 OFFICE OF THE MINORITY LEADER,CONFERENCE SECRETARY,PERSONNEL COMPENSATION,23166.66,23166.66,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY LEADER,CONFERENCE VICE CHAIR,PERSONNEL COMPENSATION,17000,17000,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY LEADER,REPUBLICAN POLICY COMMITTEE,PERSONNEL COMPENSATION,51000,51000,,,,,116,2019Q2,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,913677.83,465916.7,,,,,116,2019Q2,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,TRAVEL,1445.57,891.09,,,,,116,2019Q2,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,10291.24,7062.17,,,,,116,2019Q2,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,9293.9,4011.15,,,,,116,2019Q2,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,66354,65739,,,,,116,2019Q2,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,84244.03,50142.7,,,,,116,2019Q2,false
,2019 OFFICE OF THE MAJORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,25408.12,1233.04,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,890758.74,470567.47,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,TRAVEL,5946.31,5946.31,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,11502.22,4168.5,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,4867.26,824.49,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,OTHER SERVICES,44609.33,22156.94,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,10382.19,1021.35,,,,,116,2019Q2,false
,2019 OFFICE OF THE MINORITY WHIP,GENERAL EXPENDITURES,EQUIPMENT,9304.84,6323.07,,,,,116,2019Q2,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,604697.65,360316.71,,,,,116,2019Q2,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,TRAVEL,9702.85,7632.52,,,,,116,2019Q2,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,77692.57,67064.58,,,,,116,2019Q2,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,3764.67,3463.17,,,,,116,2019Q2,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,OTHER SERVICES,14404.22,14404.22,,,,,116,2019Q2,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,86239.14,65621.29,,,,,116,2019Q2,false
,2019 DEMOCRATIC CAUCUS,GENERAL EXPENDITURES,EQUIPMENT,21746.54,11601.54,,,,,116,2019Q2,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,631914.96,343477.75,,,,,116,2019Q2,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,TRAVEL,462.97,37.74,,,,,116,2019Q2,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,RENT COMMUNICATION UTILITIES,9823.55,5282.17,,,,,116,2019Q2,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1613.85,484.45,,,,,116,2019Q2,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,OTHER SERVICES,24345.51,11616.14,,,,,116,2019Q2,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,65770.36,33829,,,,,116,2019Q2,false
,2019 REPUBLICAN CONFERENCE,GENERAL EXPENDITURES,EQUIPMENT,23916.88,16990.88,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE LICENSES,SUPPLIES AND MATERIALS,27690,27690,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,51851819.93,17863967.87,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,SUPPLIES AND MATERIALS,177940.6,71502.3,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FURNITURE AND REFURBISHMENT,EQUIPMENT,236363.21,136779.29,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRAVEL,183387.76,85813.04,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,TRANSPORTATION OF THINGS,1779.12,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,RENT COMMUNICATION UTILITIES,714269.68,255347.5,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,PRINTING AND REPRODUCTION,35050.81,14154.19,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,OTHER SERVICES,1879543.92,637410.88,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,SUPPLIES AND MATERIALS,822275.9,106898.73,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ADMIN AND OPS,EQUIPMENT,420557.88,138978.67,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,RENT COMMUNICATION UTILITIES,33620.69,11428.44,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,OTHER SERVICES,1985308.73,743386.36,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,LIBRARY OF CONGRESS MAILREIMB,EQUIPMENT,108499.86,36203.34,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,AOC MAIL IPAC,OTHER SERVICES,1565.98,1565.98,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,OTHER SERVICES,15715.5,2478,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAO SAFETY PROGRAM,SUPPLIES AND MATERIALS,321.88,75.02,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,OTHER SERVICES,45402.56,39402.56,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,SUPPLIES AND MATERIALS,35.35,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONGRESSIONAL STAFF ACADEMY,EQUIPMENT,18852.22,14817.22,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,OTHER SERVICES,215461.7,109063.3,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,SUPPLIES AND MATERIALS,837.5,382.5,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WEB SOLUTIONS,EQUIPMENT,35640.26,6912.5,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,OTHER SERVICES,378552.66,261968.68,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,PEOPLESOFT FINANCIALS,EQUIPMENT,43736.44,4760.38,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,OTHER SERVICES,152651.18,125734.19,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,SUPPLIES AND MATERIALS,316.94,316.94,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,REMEDY/CTS ACTIVITY,EQUIPMENT,230638.39,230638.39,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,OTHER SERVICES,117596,106886,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE TECHNOLOGY SYSTEMS,EQUIPMENT,627762.22,191099.57,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,SUPPLIES AND MATERIALS,5815.31,5815.31,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAO SEAT MANAGEMENT,EQUIPMENT,4505.24,4505.24,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,SUBSCRIPTIONS,SUPPLIES AND MATERIALS,627750,434250,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,SUPPLIES AND MATERIALS,199,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE DATA STORAGE,EQUIPMENT,560838.06,533316.01,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,OTHER SERVICES,14891.76,14891.76,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE INFRASTRUCTURE TECH,EQUIPMENT,102188.25,90022.9,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAO PRIVACY PROGRAM,TRAVEL,1784.49,114,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,OTHER SERVICES,100500,88000,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,SUPPLIES AND MATERIALS,198.04,198.04,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,MODULAR FURNITURE,EQUIPMENT,72583.85,68629.25,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,TRAVEL,4,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,PRINTING AND REPRODUCTION,502.2,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,OTHER SERVICES,83708.35,83708.35,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,SUPPLIES AND MATERIALS,19630.25,3502.98,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ASSET OPERATIONS,EQUIPMENT,41055.67,41055.67,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,SUPPLIES AND MATERIALS,198014.37,74179.07,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CABINET & FINISHING SERVICES,EQUIPMENT,9645.78,6436.81,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,TELEPHONE OPERATORS,OTHER SERVICES,795922,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAO IT SERVICE MANAGEMENT,OTHER SERVICES,66889.52,55921.75,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,OTHER SERVICES,2919.62,2919.62,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,SUPPLIES AND MATERIALS,1412.96,993.96,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,SUPPORT SYSTEMS OPERATIONS,EQUIPMENT,9552.78,294.5,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,OTHER SERVICES,12435.2,12435.2,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,SUPPLIES AND MATERIALS,822.5,822.5,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE AUTH & MONITORING,EQUIPMENT,184.5,184.5,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,SUPPLIES AND MATERIALS,19578.47,19578.47,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE MOBILITY AND E-FAX,EQUIPMENT,73841.94,73841.94,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HRS COMMITTEE BROADCAST OPS,OTHER SERVICES,57709.67,57709.67,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,OTHER SERVICES,1749.3,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,SUPPLIES AND MATERIALS,23518.93,21.95,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HRS FLOOR COVERAGE,EQUIPMENT,66428.08,455.16,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,SUPPLIES AND MATERIALS,2397.93,1052.49,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE RECORDING STUDIO OPS,EQUIPMENT,122242,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,TRAVEL,5551.88,4303.48,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,PRINTING AND REPRODUCTION,3499.16,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,OTHER SERVICES,2030,645,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,HOUSE WELLNESS PROGRAM,SUPPLIES AND MATERIALS,137.41,137.41,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,OTHER SERVICES,54625,34183.75,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ENTERPRISE ARCHITECTURE,SUPPLIES AND MATERIALS,10766.5,10766.5,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,RENT COMMUNICATION UTILITIES,205948.25,201664.13,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,OTHER SERVICES,28758.12,9430.77,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,SUPPLIES AND MATERIALS,1928.55,169.05,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,TELECOMMUNICATIONS,EQUIPMENT,635357.92,321776.56,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,TRAVEL,290.67,290.67,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,OTHER SERVICES,220948.51,188446.23,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,SUPPLIES AND MATERIALS,177267.14,134004.8,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,EQUIPMENT,2105937.51,610207.16,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT COMMUNICATION UTILITIES,1154580.03,471145.42,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,37090.05,20517.9,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,87.89,87.89,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,295342.13,172878.18,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,28960.62,18529.44,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,351050.66,249329.67,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,OTHER SERVICES,8239.91,8239.91,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,EQUIPMENT,26634.13,26634.13,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,11977.55,4732.6,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,12218.76,6594.37,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,134587.94,147774.29,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,TRANSPORTATION OF THINGS,823.22,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,RENT COMMUNICATION UTILITIES,20.35,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,34578.68,10001.18,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,38388.49,43002.25,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,33637.96,31781.89,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,275439.42,249545.53,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,480243.55,322121.7,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,490635.73,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,133000,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,15707736.56,5441956.9,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRAVEL,50045.45,31442.84,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,TRANSPORTATION OF THINGS,4017.68,3922.68,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,112509.88,37449.65,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,15543.91,6431.82,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,1039408.22,473697.33,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,334208.23,222894.55,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES OFFICERS & EMPLOYEES,EQUIPMENT,259755.68,56008.65,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,OTHER SERVICES,200,0,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,983.75,194,,,,,116,2019Q2,false
,FISCAL YEAR 2019 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,7825.51,52.69,,,,,116,2019Q2,false
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,911704.39,322718.82,,,,,116,2019Q2,false
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,TRAVEL,4865.26,3894.88,,,,,116,2019Q2,false
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,RENT COMMUNICATION UTILITIES,5556.41,2260.31,,,,,116,2019Q2,false
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,244.25,69.95,,,,,116,2019Q2,false
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES OFFICERS & EMPLOYEES,OTHER SERVICES,18000,6000,,,,,116,2019Q2,false
